time,original_flat_f0,midi_f0,source_f0_mapped,source_f0_refined,target_f0,is_vowel_region,source_strength,midi_anchor_strength,flat_f0_blend_strength
0.620000,251.490858,415.304698,413.776117,413.776117,402.680461,1,0.900000,0.350000,0.100000
0.625000,277.449348,415.304698,413.094958,413.094958,403.246455,1,0.900000,0.350000,0.100000
0.630000,295.370363,415.304698,412.447598,412.447598,403.867605,1,0.900000,0.350000,0.100000
0.635000,303.016010,415.304698,411.896126,411.896126,394.079268,1,0.900000,0.350000,0.100000
0.640000,301.910585,415.304698,411.451199,411.451199,372.869002,1,0.900000,0.350000,0.100000
0.645000,294.057281,415.304698,335.633987,335.633987,291.965814,1,0.900000,0.350000,0.100000
0.650000,283.946580,415.304698,253.296046,253.296046,211.022887,1,0.900000,0.350000,0.100000
0.655000,275.420993,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.660000,268.693904,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.665000,264.934175,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.670000,262.909675,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.675000,261.580259,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.680000,260.590017,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.685000,258.708180,369.994423,217.218079,217.218079,198.962749,0,0.200000,0.350000,0.100000
0.690000,255.296837,369.994423,307.268139,307.268139,270.181921,0,0.200000,0.350000,0.100000
0.695000,251.144834,369.994423,383.612804,383.612804,341.073932,0,0.200000,0.350000,0.100000
0.700000,247.764604,369.994423,385.939000,385.939000,350.485016,0,0.200000,0.350000,0.100000
0.705000,245.764466,369.994423,381.622708,381.622708,354.152253,0,0.200000,0.350000,0.100000
0.710000,244.436605,369.994423,377.283990,377.283990,352.960949,0,0.200000,0.350000,0.100000
0.715000,242.728904,369.994423,373.144704,373.144704,351.492469,0,0.200000,0.350000,0.100000
0.720000,240.755793,369.994423,369.448634,369.448634,350.173329,0,0.200000,0.350000,0.100000
0.725000,239.168930,369.994423,366.374036,366.374036,349.046607,0,0.200000,0.350000,0.100000
0.730000,238.079456,369.994423,364.029197,364.029197,348.167726,0,0.200000,0.350000,0.100000
0.735000,237.437851,369.994423,362.474132,362.474132,347.557587,0,0.200000,0.350000,0.100000
0.740000,237.086581,369.994423,361.684038,361.684038,347.199887,0,0.200000,0.350000,0.100000
0.745000,236.647436,369.994423,361.588057,361.588057,347.061768,0,0.200000,0.350000,0.100000
0.750000,236.171497,369.994423,362.060132,362.060132,347.094396,0,0.200000,0.350000,0.100000
0.755000,235.820826,369.994423,362.914076,362.914076,347.250583,0,0.200000,0.350000,0.100000
0.760000,235.501338,369.994423,363.972600,363.972600,347.492891,0,0.200000,0.350000,0.100000
0.765000,235.324578,369.994423,365.103074,365.103074,347.784426,0,0.200000,0.350000,0.100000
0.770000,235.273901,369.994423,366.212322,366.212322,348.096491,0,0.200000,0.350000,0.100000
0.775000,235.267565,369.994423,367.249552,367.249552,350.485350,0,0.200000,0.350000,0.100000
0.780000,235.400183,369.994423,368.195456,368.195456,352.907620,0,0.200000,0.350000,0.100000
0.785000,235.543911,369.994423,369.033637,369.033637,355.346321,1,0.900000,0.350000,0.100000
0.790000,235.588114,369.994423,369.760280,369.760280,357.794766,1,0.900000,0.350000,0.100000
0.795000,235.621755,369.994423,370.380044,370.380044,360.245049,1,0.900000,0.350000,0.100000
0.800000,235.784100,369.994423,370.912340,370.912340,360.619199,1,0.900000,0.350000,0.100000
0.805000,235.951634,369.994423,371.374688,371.374688,360.942963,1,0.900000,0.350000,0.100000
0.810000,236.113318,369.994423,371.776498,371.776498,361.219443,1,0.900000,0.350000,0.100000
0.815000,236.303090,369.994423,372.109063,372.109063,361.446328,1,0.900000,0.350000,0.100000
0.820000,236.454810,369.994423,372.361082,372.361082,361.619184,1,0.900000,0.350000,0.100000
0.825000,236.664407,369.994423,372.516171,372.516171,361.732947,1,0.900000,0.350000,0.100000
0.830000,236.987521,369.994423,372.556008,372.556008,361.790948,1,0.900000,0.350000,0.100000
0.835000,237.401823,369.994423,372.486555,372.486555,361.808688,1,0.900000,0.350000,0.100000
0.840000,238.052901,369.994423,372.349647,372.349647,361.807572,1,0.900000,0.350000,0.100000
0.845000,238.992798,369.994423,372.212130,372.212130,361.817651,1,0.900000,0.350000,0.100000
0.850000,240.018718,369.994423,372.135103,372.135103,361.873967,1,0.900000,0.350000,0.100000
0.855000,241.172900,369.994423,372.166556,372.166556,361.991580,1,0.900000,0.350000,0.100000
0.860000,242.494338,369.994423,372.343087,372.343087,362.173740,1,0.900000,0.350000,0.100000
0.865000,242.993450,369.994423,372.682795,372.682795,362.433508,1,0.900000,0.350000,0.100000
0.870000,242.657869,369.994423,373.171099,373.171099,362.785689,1,0.900000,0.350000,0.100000
0.875000,242.840146,369.994423,373.769874,373.769874,363.215555,1,0.900000,0.350000,0.100000
0.880000,244.457205,369.994423,374.442988,374.442988,363.686935,1,0.900000,0.350000,0.100000
0.885000,246.380660,369.994423,375.135272,375.135272,364.163114,1,0.900000,0.350000,0.100000
0.890000,247.081929,369.994423,375.763870,375.763870,364.595654,1,0.900000,0.350000,0.100000
0.895000,246.959790,369.994423,376.264448,376.264448,364.932297,1,0.900000,0.350000,0.100000
0.900000,246.537385,369.994423,376.603123,376.603123,365.149815,1,0.900000,0.350000,0.100000
0.905000,246.466572,369.994423,376.744542,376.744542,365.258387,1,0.900000,0.350000,0.100000
0.910000,247.271622,369.994423,376.667666,376.667666,365.267744,1,0.900000,0.350000,0.100000
0.915000,248.878920,369.994423,376.378493,376.378493,365.185326,1,0.900000,0.350000,0.100000
0.920000,250.825590,369.994423,375.905093,375.905093,365.020712,1,0.900000,0.350000,0.100000
0.925000,252.695404,369.994423,375.300758,375.300758,364.798354,1,0.900000,0.350000,0.100000
0.930000,254.195259,369.994423,374.651197,374.651197,364.560950,1,0.900000,0.350000,0.100000
0.935000,255.919514,369.994423,374.039107,374.039107,364.341961,1,0.900000,0.350000,0.100000
0.940000,258.765012,369.994423,373.499508,373.499508,364.158770,1,0.900000,0.350000,0.100000
0.945000,262.395670,369.994423,372.977112,372.977112,354.940843,1,0.900000,0.350000,0.100000
0.950000,266.477037,369.994423,372.395530,372.395530,335.885212,1,0.900000,0.350000,0.100000
0.955000,270.458603,369.994423,303.709705,303.709705,263.066826,1,0.900000,0.350000,0.100000
0.960000,274.046870,369.994423,229.107727,229.107727,190.264305,1,0.900000,0.350000,0.100000
0.965000,277.266870,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.970000,279.899990,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.975000,281.938060,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.980000,283.693028,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.985000,285.389500,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.990000,286.675304,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
0.995000,287.018740,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.000000,287.147938,369.994423,189.463088,189.463088,195.611470,0,0.200000,0.350000,0.100000
1.005000,288.119972,369.994423,270.994191,270.994191,266.241975,0,0.200000,0.350000,0.100000
1.010000,289.396877,369.994423,343.425989,343.425989,337.366190,0,0.200000,0.350000,0.100000
1.015000,290.366905,369.994423,355.072017,355.072017,348.560238,0,0.200000,0.350000,0.100000
1.020000,290.579037,369.994423,362.988737,362.988737,354.962130,0,0.200000,0.350000,0.100000
1.025000,289.296371,369.994423,370.292148,370.292148,357.070258,0,0.200000,0.350000,0.100000
1.030000,287.025100,369.994423,375.572372,375.572372,358.634763,0,0.200000,0.350000,0.100000
1.035000,287.263714,369.994423,378.749657,378.749657,359.836017,0,0.200000,0.350000,0.100000
1.040000,291.952921,369.994423,379.702222,379.702222,360.658269,0,0.200000,0.350000,0.100000
1.045000,297.710835,369.994423,378.943203,378.943203,361.185794,0,0.200000,0.350000,0.100000
1.050000,301.183850,369.994423,377.710005,377.710005,361.434286,0,0.200000,0.350000,0.100000
1.055000,302.039565,369.994423,376.637418,376.637418,361.418439,0,0.200000,0.350000,0.100000
1.060000,301.751738,369.994423,375.543642,375.543642,361.295166,0,0.200000,0.350000,0.100000
1.065000,302.167243,369.994423,374.337554,374.337554,361.264247,0,0.200000,0.350000,0.100000
1.070000,304.626141,369.994423,373.482357,373.482357,361.441391,0,0.200000,0.350000,0.100000
1.075000,309.042266,369.994423,373.278372,373.278372,361.830381,0,0.200000,0.350000,0.100000
1.080000,313.916640,369.994423,373.577473,373.577473,362.328558,0,0.200000,0.350000,0.100000
1.085000,317.342327,369.994423,374.069429,374.069429,362.776077,0,0.200000,0.350000,0.100000
1.090000,318.058929,369.994423,374.487085,374.487085,363.047242,0,0.200000,0.350000,0.100000
1.095000,316.753873,369.994423,374.690682,374.690682,364.325294,0,0.200000,0.350000,0.100000
1.100000,315.067480,369.994423,374.672191,374.672191,365.424953,0,0.200000,0.350000,0.100000
1.105000,314.064598,369.994423,374.506927,374.506927,366.429771,1,0.900000,0.350000,0.100000
1.110000,313.141191,369.994423,374.289179,374.289179,367.418139,1,0.900000,0.350000,0.100000
1.115000,311.645592,369.994423,374.102184,374.102184,368.419222,1,0.900000,0.350000,0.100000
1.120000,309.694636,369.994423,373.988379,373.988379,368.202386,1,0.900000,0.350000,0.100000
1.125000,307.616896,369.994423,373.916903,373.916903,367.977581,1,0.900000,0.350000,0.100000
1.130000,305.632099,369.994423,373.817602,373.817602,367.734896,1,0.900000,0.350000,0.100000
1.135000,303.705289,369.994423,373.651575,373.651575,367.455495,1,0.900000,0.350000,0.100000
1.140000,301.480480,369.994423,373.411503,373.411503,367.133155,1,0.900000,0.350000,0.100000
1.145000,298.825003,369.994423,373.100609,373.100609,366.788719,1,0.900000,0.350000,0.100000
1.150000,296.384594,369.994423,372.747388,372.747388,366.450722,1,0.900000,0.350000,0.100000
1.155000,295.101562,369.994423,372.404393,372.404393,366.140850,1,0.900000,0.350000,0.100000
1.160000,294.716007,369.994423,372.115407,372.115407,365.862330,1,0.900000,0.350000,0.100000
1.165000,294.090247,369.994423,371.908602,371.908602,365.590926,1,0.900000,0.350000,0.100000
1.170000,291.583214,369.994423,371.816352,371.816352,365.272137,1,0.900000,0.350000,0.100000
1.175000,285.967322,369.994423,371.869328,371.869328,364.868839,1,0.900000,0.350000,0.100000
1.180000,276.570836,369.994423,372.072449,372.072449,364.459152,1,0.900000,0.350000,0.100000
1.185000,264.913027,369.994423,372.402114,372.402114,364.224341,1,0.900000,0.350000,0.100000
1.190000,258.232241,369.994423,372.820167,372.820167,364.295781,1,0.900000,0.350000,0.100000
1.195000,262.509967,369.994423,373.285631,373.285631,364.706719,1,0.900000,0.350000,0.100000
1.200000,273.914974,369.994423,373.744283,373.744283,365.392591,1,0.900000,0.350000,0.100000
1.205000,285.736904,369.994423,374.136027,374.136027,366.186223,1,0.900000,0.350000,0.100000
1.210000,292.985051,369.994423,374.427043,374.427043,366.843646,1,0.900000,0.350000,0.100000
1.215000,295.685711,369.994423,374.610914,374.610914,367.242969,1,0.900000,0.350000,0.100000
1.220000,294.308736,369.994423,374.683105,374.683105,367.458476,1,0.900000,0.350000,0.100000
1.225000,292.681249,369.994423,374.654065,374.654065,367.695529,1,0.900000,0.350000,0.100000
1.230000,296.480896,369.994423,374.558547,374.558547,368.092143,1,0.900000,0.350000,0.100000
1.235000,308.709346,369.994423,374.457798,374.457798,368.629351,1,0.900000,0.350000,0.100000
1.240000,324.028319,369.994423,374.436338,374.436338,369.229964,1,0.900000,0.350000,0.100000
1.245000,331.782560,369.994423,374.548410,374.548410,369.746048,1,0.900000,0.350000,0.100000
1.250000,332.593549,369.994423,374.723963,374.723963,369.743593,1,0.900000,0.350000,0.100000
1.255000,330.422902,369.994423,374.657843,374.657843,368.853264,1,0.900000,0.350000,0.100000
1.260000,314.737859,369.994423,373.769547,373.769547,367.202735,1,0.900000,0.350000,0.100000
1.265000,289.132519,369.994423,371.636186,371.636186,365.412961,1,0.900000,0.350000,0.100000
1.270000,269.006492,369.994423,369.144558,369.144558,364.714074,1,0.900000,0.350000,0.100000
1.275000,258.679195,369.994423,369.513364,369.513364,365.838597,1,0.900000,0.350000,0.100000
1.280000,254.012728,369.994423,377.906211,377.906211,358.811829,1,0.900000,0.350000,0.100000
1.285000,250.859347,369.994423,389.301083,389.301083,342.744910,1,0.900000,0.350000,0.100000
1.290000,248.771126,369.994423,323.420026,323.420026,270.459281,1,0.900000,0.350000,0.100000
1.295000,248.873775,369.994423,250.879636,250.879636,197.123739,1,0.900000,0.350000,0.100000
1.300000,250.297106,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.305000,250.397008,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.310000,248.554831,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.315000,245.553590,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.320000,242.242170,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.325000,239.448808,329.627557,210.038719,210.038719,187.461887,0,0.200000,0.350000,0.100000
1.330000,236.862852,329.627557,298.514558,298.514558,258.342574,0,0.200000,0.350000,0.100000
1.335000,233.852650,329.627557,374.681776,374.681776,328.239416,1,0.900000,0.350000,0.100000
1.340000,230.765445,329.627557,377.776050,377.776050,340.992284,1,0.900000,0.350000,0.100000
1.345000,228.306019,329.627557,370.670487,370.670487,346.890007,1,0.900000,0.350000,0.100000
1.350000,227.115891,329.627557,360.658919,360.658919,341.924129,1,0.900000,0.350000,0.100000
1.355000,227.159443,329.627557,349.478744,349.478744,335.489825,1,0.900000,0.350000,0.100000
1.360000,226.849803,329.627557,338.215782,338.215782,329.480753,1,0.900000,0.350000,0.100000
1.365000,224.809884,329.627557,330.180498,330.180498,324.705185,1,0.900000,0.350000,0.100000
1.370000,222.544306,329.627557,326.242640,326.242640,321.523396,1,0.900000,0.350000,0.100000
1.375000,224.094779,329.627557,325.177836,325.177836,319.960295,1,0.900000,0.350000,0.100000
1.380000,230.637166,329.627557,325.228917,325.228917,319.529520,1,0.900000,0.350000,0.100000
1.385000,237.077440,329.627557,325.356118,325.356118,319.653084,1,0.900000,0.350000,0.100000
1.390000,238.858608,329.627557,325.388714,325.388714,319.879121,1,0.900000,0.350000,0.100000
1.395000,237.468430,329.627557,325.511141,325.511141,319.956327,1,0.900000,0.350000,0.100000
1.400000,233.551532,329.627557,325.822357,325.822357,319.855302,1,0.900000,0.350000,0.100000
1.405000,226.413078,329.627557,326.277307,326.277307,319.679299,1,0.900000,0.350000,0.100000
1.410000,217.869664,329.627557,326.732627,326.732627,319.522298,1,0.900000,0.350000,0.100000
1.415000,211.423180,329.627557,327.117072,327.117072,255.527495,1,0.900000,0.350000,0.100000
1.420000,209.030031,329.627557,327.493459,327.493459,191.577787,1,0.900000,0.350000,0.100000
1.425000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.430000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.435000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.445000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.455000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
1.465000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.350000,0.100000
