time,original_f0,hard_midi_f0,soft_target_f0,strength
0.465000,0.000000,0.000000,0.000000,0.000000
0.470000,0.000000,0.000000,0.000000,0.000000
0.475000,0.000000,0.000000,0.000000,0.000000
0.480000,0.000000,0.000000,0.000000,0.000000
0.485000,0.000000,0.000000,0.000000,0.000000
0.490000,0.000000,0.000000,0.000000,0.000000
0.495000,0.000000,0.000000,0.000000,0.000000
0.500000,0.000000,0.000000,0.000000,0.000000
0.505000,0.000000,0.000000,0.000000,0.000000
0.510000,0.000000,0.000000,0.000000,0.000000
0.515000,0.000000,0.000000,0.000000,0.000000
0.520000,0.000000,0.000000,0.000000,0.000000
0.525000,0.000000,0.000000,0.000000,0.000000
0.530000,0.000000,0.000000,0.000000,0.000000
0.535000,0.000000,0.000000,0.000000,0.000000
0.540000,0.000000,0.000000,0.000000,0.000000
0.545000,0.000000,0.000000,0.000000,0.000000
0.550000,0.000000,0.000000,0.000000,0.000000
0.555000,0.000000,0.000000,0.000000,0.000000
0.560000,0.000000,0.000000,0.000000,0.000000
0.565000,0.000000,0.000000,0.000000,0.000000
0.570000,0.000000,0.000000,0.000000,0.000000
0.575000,0.000000,0.000000,0.000000,0.000000
0.580000,0.000000,0.000000,0.000000,0.000000
0.585000,0.000000,0.000000,0.000000,0.000000
0.590000,0.000000,0.000000,0.000000,0.000000
0.595000,0.000000,0.000000,0.000000,0.000000
0.600000,0.000000,0.000000,0.000000,0.000000
0.605000,0.000000,0.000000,0.000000,0.000000
0.610000,0.000000,0.000000,0.000000,0.000000
0.615000,0.000000,0.000000,0.000000,0.000000
0.620000,0.000000,0.000000,0.000000,0.000000
0.625000,0.000000,0.000000,0.000000,0.000000
0.630000,0.000000,0.000000,0.000000,0.000000
0.635000,0.000000,0.000000,0.000000,0.000000
0.640000,0.000000,0.000000,0.000000,0.000000
0.645000,0.000000,0.000000,0.000000,0.000000
0.650000,0.000000,0.000000,0.000000,0.000000
0.655000,0.000000,0.000000,0.000000,0.000000
0.660000,0.000000,0.000000,0.000000,0.000000
0.665000,0.000000,0.000000,0.000000,0.000000
0.670000,0.000000,0.000000,0.000000,0.000000
0.675000,0.000000,0.000000,0.000000,0.000000
0.680000,0.000000,0.000000,0.000000,0.000000
0.685000,0.000000,0.000000,0.000000,0.000000
0.690000,0.000000,0.000000,0.000000,0.000000
0.695000,427.786212,369.994423,259.910846,0.150000
0.700000,442.814440,369.994423,352.970378,0.150000
0.705000,462.407278,369.994423,447.019981,0.150000
0.710000,482.115881,369.994423,453.895083,0.150000
0.715000,487.939821,369.994423,452.248275,0.150000
0.720000,468.227990,369.994423,441.421573,0.150000
0.725000,433.127334,369.994423,421.769236,0.150000
0.730000,398.720795,369.994423,395.787387,0.150000
0.735000,366.513900,369.994423,369.675926,0.150000
0.740000,335.105417,369.994423,348.308262,0.150000
0.745000,314.631158,369.994423,333.187644,0.150000
0.750000,307.435195,369.994423,325.258989,0.150000
0.755000,309.775981,369.994423,324.392242,0.150000
0.760000,319.874753,369.994423,326.570818,0.150000
0.765000,330.006906,369.994423,327.746668,0.150000
0.770000,327.446310,369.994423,325.834797,0.150000
0.775000,314.351959,369.994423,320.079043,0.150000
0.780000,298.529678,369.994423,311.627172,0.150000
0.785000,286.017379,369.994423,303.385144,0.150000
0.790000,280.290017,369.994423,297.191645,0.150000
0.795000,278.963792,369.994423,293.371043,0.150000
0.800000,277.919612,369.994423,291.412906,0.150000
0.805000,276.055548,369.994423,299.949721,0.150000
0.810000,274.498930,369.994423,308.727064,0.150000
0.815000,274.095357,369.994423,317.716361,0.650000
0.820000,274.310650,369.994423,327.051221,0.650000
0.825000,274.802699,369.994423,336.671072,0.650000
0.830000,275.212305,369.994423,336.799393,0.650000
0.835000,275.503234,369.994423,336.950368,0.650000
0.840000,275.928522,369.994423,337.100808,0.650000
0.845000,276.467434,369.994423,337.257351,0.650000
0.850000,276.951843,369.994423,337.436748,0.650000
0.855000,277.448631,369.994423,337.629748,0.650000
0.860000,278.066049,369.994423,337.827765,0.650000
0.865000,278.685658,369.994423,338.033537,0.650000
0.870000,279.296256,369.994423,338.241540,0.650000
0.875000,279.891437,369.994423,338.428815,0.650000
0.880000,280.420098,369.994423,338.573907,0.650000
0.885000,280.741419,369.994423,338.663764,0.650000
0.890000,280.758391,369.994423,338.701810,0.650000
0.895000,280.579935,369.994423,338.700578,0.650000
0.900000,280.434952,369.994423,338.679550,0.650000
0.905000,280.402489,369.994423,338.667021,0.650000
0.910000,280.441022,369.994423,338.685383,0.650000
0.915000,280.579399,369.994423,338.742495,0.650000
0.920000,280.842251,369.994423,338.842542,0.650000
0.925000,281.250838,369.994423,338.989278,0.650000
0.930000,281.831738,369.994423,339.174594,0.650000
0.935000,282.537244,369.994423,339.376494,0.650000
0.940000,283.226772,369.994423,339.574742,0.650000
0.945000,283.726535,369.994423,339.761472,0.650000
0.950000,284.082954,369.994423,339.937605,0.650000
0.955000,284.499314,369.994423,340.107744,0.650000
0.960000,285.053427,369.994423,340.283021,0.650000
0.965000,285.657335,369.994423,340.458535,0.650000
0.970000,286.230486,369.994423,340.609542,0.650000
0.975000,286.590298,369.994423,340.713707,0.650000
0.980000,286.656562,369.994423,340.769128,0.650000
0.985000,286.541487,369.994423,340.791969,0.650000
0.990000,286.449074,369.994423,340.825580,0.650000
0.995000,286.556789,369.994423,340.911083,0.650000
1.000000,287.070454,369.994423,341.002516,0.650000
1.005000,287.878034,369.994423,340.912882,0.650000
1.010000,287.847664,369.994423,340.461110,0.650000
1.015000,285.168587,369.994423,339.652501,0.650000
1.020000,280.102914,369.994423,338.654097,0.650000
1.025000,275.518894,369.994423,337.743636,0.650000
1.030000,273.615118,369.994423,337.272950,0.650000
1.035000,274.841073,369.994423,337.436510,0.650000
1.040000,278.444508,369.994423,338.195677,0.650000
1.045000,282.439480,369.994423,339.340523,0.650000
1.050000,286.364141,369.994423,340.466680,0.650000
1.055000,289.970063,369.994423,341.047652,0.650000
1.060000,290.929018,369.994423,340.635640,0.650000
1.065000,286.744109,369.994423,338.976070,0.650000
1.070000,276.553595,369.994423,336.187386,0.650000
1.075000,262.656008,369.994423,332.858647,0.650000
1.080000,250.131722,369.994423,330.142939,0.650000
1.085000,243.375603,369.994423,329.381301,0.650000
1.090000,247.948282,369.994423,331.055323,0.650000
1.095000,265.673044,369.994423,334.671175,0.650000
1.100000,286.570612,369.994423,339.354854,0.650000
1.105000,301.786744,369.994423,273.899199,0.650000
1.110000,310.285300,369.994423,207.202811,0.650000
1.115000,0.000000,0.000000,0.000000,0.000000
1.120000,0.000000,0.000000,0.000000,0.000000
1.125000,0.000000,0.000000,0.000000,0.000000
1.130000,0.000000,0.000000,0.000000,0.000000
1.135000,0.000000,0.000000,0.000000,0.000000
1.140000,0.000000,0.000000,0.000000,0.000000
1.145000,0.000000,0.000000,0.000000,0.000000
1.150000,305.841011,369.994423,210.714377,0.650000
1.155000,318.738873,369.994423,281.427863,0.650000
1.160000,324.228008,369.994423,351.884086,0.650000
1.165000,323.060157,369.994423,352.565891,0.650000
1.170000,319.384967,369.994423,352.108989,0.650000
1.175000,315.581085,369.994423,351.103939,0.650000
1.180000,312.211698,369.994423,350.112229,0.650000
1.185000,309.870158,369.994423,349.325945,0.650000
1.190000,308.892864,369.994423,348.777102,0.650000
1.195000,308.152336,369.994423,348.492451,0.650000
1.200000,307.740481,369.994423,348.442621,0.650000
1.205000,308.145256,369.994423,348.525464,0.650000
1.210000,309.158301,369.994423,348.717659,0.650000
1.215000,310.076337,369.994423,343.236302,0.650000
1.220000,310.897975,369.994423,338.019067,0.650000
1.225000,312.117171,369.994423,333.095882,0.150000
1.230000,313.837498,369.994423,328.542183,0.150000
1.235000,315.984343,369.994423,324.389440,0.150000
1.240000,318.535803,369.994423,326.391975,0.150000
1.245000,321.232693,369.994423,328.525973,0.150000
1.250000,323.896789,369.994423,330.702133,0.150000
1.255000,326.390426,369.994423,332.841592,0.150000
1.260000,328.785286,369.994423,334.944526,0.150000
1.265000,331.120856,369.994423,337.132895,0.150000
1.270000,333.602891,369.994423,339.496015,0.150000
1.275000,336.769550,369.994423,342.004690,0.150000
1.280000,340.291135,369.994423,344.651554,0.150000
1.285000,343.542193,369.994423,347.448657,0.150000
1.290000,346.690645,369.994423,350.282177,0.150000
1.295000,350.056441,369.994423,352.976897,0.150000
1.300000,353.437313,369.994423,355.374784,0.150000
1.305000,356.142429,369.994423,357.396624,0.150000
1.310000,357.647413,369.994423,358.967168,0.150000
1.315000,358.583819,369.994423,360.140720,0.150000
1.320000,359.294936,369.994423,361.115117,0.150000
1.325000,360.340561,369.994423,362.003720,0.150000
1.330000,361.874175,369.994423,362.769101,0.150000
1.335000,362.874489,369.994423,362.250190,0.150000
1.340000,363.086059,369.994423,361.586478,0.150000
1.345000,363.366080,329.627557,360.592954,0.150000
1.350000,363.559942,329.627557,359.305622,0.150000
1.355000,363.153477,329.627557,357.938401,0.150000
1.360000,362.425515,329.627557,357.895840,0.150000
1.365000,362.167147,329.627557,358.250958,0.150000
1.370000,363.115719,329.627557,359.288902,0.150000
1.375000,365.648875,329.627557,361.160079,0.150000
1.380000,369.259030,329.627557,364.080373,0.150000
1.385000,373.432436,329.627557,367.955816,0.150000
1.390000,379.345346,329.627557,372.220723,0.150000
1.395000,385.912447,329.627557,376.213853,0.150000
1.400000,390.736561,329.627557,379.536488,0.150000
1.405000,392.748030,329.627557,381.748717,0.150000
1.410000,392.977347,329.627557,382.672547,0.150000
1.415000,392.358458,329.627557,382.574119,0.150000
1.420000,391.346744,329.627557,381.910179,0.150000
1.425000,390.157573,329.627557,380.967838,0.150000
1.430000,388.842499,329.627557,379.895607,0.150000
1.435000,387.434166,329.627557,378.773405,0.150000
1.440000,386.051215,329.627557,377.625595,0.150000
1.445000,384.745558,329.627557,376.401449,0.150000
1.450000,383.405749,329.627557,370.065815,0.150000
1.455000,381.641639,329.627557,363.810184,0.150000
1.460000,379.505976,329.627557,357.555776,0.650000
1.465000,377.290281,329.627557,351.186446,0.650000
1.470000,374.136875,329.627557,344.695816,0.650000
1.475000,369.241317,329.627557,343.131206,0.650000
1.480000,363.224175,329.627557,341.329162,0.650000
1.485000,357.154414,329.627557,339.389485,0.650000
1.490000,351.546792,329.627557,337.428634,0.650000
1.495000,346.427199,329.627557,335.512469,0.650000
1.500000,341.229163,329.627557,333.630098,0.650000
1.505000,335.850387,329.627557,331.726141,0.650000
1.510000,330.263404,329.627557,329.727012,0.650000
1.515000,324.347406,329.627557,327.573991,0.650000
1.520000,317.868214,329.627557,325.298791,0.650000
1.525000,310.471711,329.627557,323.238836,0.650000
1.530000,303.347542,329.627557,322.071789,0.650000
1.535000,300.835472,329.627557,322.410808,0.650000
1.540000,307.675301,329.627557,324.212288,0.650000
1.545000,322.711348,329.627557,326.641467,0.650000
1.550000,336.207136,329.627557,328.292571,0.650000
1.555000,338.050096,329.627557,327.716268,0.650000
1.560000,324.422683,329.627557,324.223010,0.650000
1.565000,299.442397,329.627557,318.647215,0.650000
1.570000,272.807655,329.627557,312.607501,0.650000
1.575000,256.552922,329.627557,247.046331,0.650000
1.580000,251.768471,329.627557,183.233781,0.650000
1.585000,0.000000,0.000000,0.000000,0.000000
1.590000,0.000000,0.000000,0.000000,0.000000
1.595000,0.000000,0.000000,0.000000,0.000000
1.600000,0.000000,0.000000,0.000000,0.000000
1.605000,0.000000,0.000000,0.000000,0.000000
1.610000,0.000000,0.000000,0.000000,0.000000
1.615000,0.000000,0.000000,0.000000,0.000000
1.620000,0.000000,0.000000,0.000000,0.000000
1.625000,0.000000,0.000000,0.000000,0.000000
1.630000,0.000000,0.000000,0.000000,0.000000
1.635000,0.000000,0.000000,0.000000,0.000000
1.640000,0.000000,0.000000,0.000000,0.000000
1.645000,0.000000,0.000000,0.000000,0.000000
1.650000,0.000000,0.000000,0.000000,0.000000
1.655000,0.000000,0.000000,0.000000,0.000000
1.660000,0.000000,0.000000,0.000000,0.000000
1.665000,0.000000,0.000000,0.000000,0.000000
1.670000,0.000000,0.000000,0.000000,0.000000
1.675000,0.000000,0.000000,0.000000,0.000000
1.680000,0.000000,0.000000,0.000000,0.000000
1.685000,0.000000,0.000000,0.000000,0.000000
1.690000,296.786209,329.627557,179.546528,0.150000
1.695000,293.160304,329.627557,238.905140,0.150000
1.700000,291.700829,329.627557,297.911599,0.150000
1.705000,290.998734,329.627557,300.523309,0.150000
1.710000,288.927254,329.627557,303.802585,0.150000
1.715000,287.180134,329.627557,307.438808,0.650000
1.720000,287.911031,329.627557,311.217705,0.650000
1.725000,289.465832,329.627557,315.240321,0.650000
1.730000,289.798935,329.627557,315.106016,0.650000
1.735000,288.249910,329.627557,314.683534,0.650000
1.740000,285.261489,329.627557,313.985537,0.650000
1.745000,281.875582,329.627557,313.254096,0.650000
1.750000,279.494441,329.627557,312.713907,0.650000
1.755000,279.349772,329.627557,312.440920,0.650000
1.760000,280.532925,329.627557,312.411253,0.650000
1.765000,281.361675,329.627557,312.513873,0.650000
1.770000,281.451772,329.627557,312.578407,0.650000
1.775000,280.960440,329.627557,312.512758,0.650000
1.780000,280.271685,329.627557,312.342271,0.650000
1.785000,279.595081,329.627557,312.128261,0.650000
1.790000,278.926149,329.627557,311.923672,0.650000
1.795000,278.394486,329.627557,311.725169,0.650000
1.800000,278.037743,329.627557,311.500921,0.650000
1.805000,277.435922,329.627557,311.255296,0.650000
1.810000,276.391537,329.627557,311.001743,0.650000
1.815000,275.417226,329.627557,310.713585,0.650000
1.820000,274.772301,329.627557,310.348371,0.650000
1.825000,273.921205,329.627557,309.899251,0.650000
1.830000,272.218576,329.627557,309.368539,0.650000
1.835000,269.975541,329.627557,308.776670,0.650000
1.840000,267.835619,329.627557,308.281282,0.650000
1.845000,266.317031,329.627557,308.115007,0.650000
1.850000,266.844229,329.627557,308.333002,0.650000
1.855000,269.843219,329.627557,303.010214,0.650000
1.860000,273.089756,329.627557,296.641367,0.650000
1.865000,272.873299,329.627557,287.502152,0.150000
1.870000,266.094713,329.627557,274.279533,0.150000
1.875000,250.015509,329.627557,257.468636,0.150000
1.880000,227.230365,329.627557,244.490662,0.150000
1.885000,207.459656,329.627557,189.365734,0.150000
1.890000,196.532276,329.627557,136.974271,0.150000
1.895000,0.000000,0.000000,0.000000,0.000000
1.900000,0.000000,0.000000,0.000000,0.000000
1.905000,0.000000,0.000000,0.000000,0.000000
1.910000,0.000000,0.000000,0.000000,0.000000
1.915000,0.000000,0.000000,0.000000,0.000000
1.920000,0.000000,0.000000,0.000000,0.000000
1.925000,0.000000,0.000000,0.000000,0.000000
1.930000,0.000000,0.000000,0.000000,0.000000
1.935000,0.000000,0.000000,0.000000,0.000000
1.940000,0.000000,0.000000,0.000000,0.000000
1.945000,0.000000,0.000000,0.000000,0.000000
1.950000,0.000000,0.000000,0.000000,0.000000
1.955000,0.000000,0.000000,0.000000,0.000000
1.960000,0.000000,0.000000,0.000000,0.000000
1.965000,0.000000,0.000000,0.000000,0.000000
1.970000,0.000000,0.000000,0.000000,0.000000
1.975000,0.000000,0.000000,0.000000,0.000000
1.980000,0.000000,0.000000,0.000000,0.000000
1.985000,0.000000,0.000000,0.000000,0.000000
1.990000,0.000000,0.000000,0.000000,0.000000
1.995000,0.000000,0.000000,0.000000,0.000000
2.000000,0.000000,0.000000,0.000000,0.000000
2.005000,0.000000,0.000000,0.000000,0.000000
2.010000,0.000000,0.000000,0.000000,0.000000
2.015000,0.000000,0.000000,0.000000,0.000000
2.020000,0.000000,0.000000,0.000000,0.000000
2.025000,0.000000,0.000000,0.000000,0.000000
2.030000,0.000000,0.000000,0.000000,0.000000
2.035000,0.000000,0.000000,0.000000,0.000000
2.040000,0.000000,0.000000,0.000000,0.000000
2.045000,0.000000,0.000000,0.000000,0.000000
2.050000,0.000000,0.000000,0.000000,0.000000
2.055000,0.000000,0.000000,0.000000,0.000000
2.060000,153.191502,311.126984,108.130139,0.150000
2.065000,156.439721,311.126984,145.944118,0.150000
2.070000,161.714130,311.126984,184.483487,0.150000
2.075000,167.530413,311.126984,187.790220,0.150000
2.080000,171.797408,311.126984,190.181708,0.150000
2.085000,172.642873,311.126984,191.240385,0.150000
2.090000,170.507299,311.126984,191.817114,0.150000
2.095000,167.941640,311.126984,194.324898,0.150000
2.100000,170.922937,311.126984,201.490603,0.150000
2.105000,186.549075,311.126984,214.192787,0.150000
2.110000,214.794083,311.126984,230.955215,0.150000
2.115000,245.226027,311.126984,248.525698,0.150000
2.120000,266.544159,311.126984,262.785579,0.150000
2.125000,274.278718,311.126984,270.395608,0.150000
2.130000,270.430725,311.126984,271.106238,0.150000
2.135000,259.558960,311.126984,267.410886,0.150000
2.140000,249.406207,311.126984,262.318338,0.150000
2.145000,244.806793,311.126984,264.539948,0.150000
2.150000,244.322556,311.126984,268.548993,0.150000
2.155000,244.030491,311.126984,274.268177,0.650000
2.160000,243.162434,311.126984,280.811154,0.650000
2.165000,242.936285,311.126984,287.478161,0.650000
2.170000,243.534772,311.126984,287.511753,0.650000
2.175000,244.130606,311.126984,287.649357,0.650000
2.180000,244.510384,311.126984,287.875516,0.650000
2.185000,245.128209,311.126984,288.150562,0.650000
2.190000,246.167123,311.126984,288.469714,0.650000
2.195000,247.463993,311.126984,288.825824,0.650000
2.200000,248.689935,311.126984,289.186185,0.650000
2.205000,249.597658,311.126984,289.525200,0.650000
2.210000,250.276228,311.126984,289.845925,0.650000
2.215000,251.010198,311.126984,290.172930,0.650000
2.220000,252.045771,311.126984,290.534019,0.650000
2.225000,253.361440,311.126984,290.947043,0.650000
2.230000,254.756069,311.126984,291.416087,0.650000
2.235000,256.176575,311.126984,291.947342,0.650000
2.240000,257.710819,311.126984,292.558086,0.650000
2.245000,259.635136,311.126984,293.264808,0.650000
2.250000,262.086356,311.126984,294.070652,0.650000
2.255000,264.852094,311.126984,294.943185,0.650000
2.260000,267.688637,311.126984,295.807013,0.650000
2.265000,270.175577,311.126984,296.586864,0.650000
2.270000,271.975532,311.126984,297.247388,0.650000
2.275000,273.227078,311.126984,297.788509,0.650000
2.280000,274.288150,311.126984,298.271337,0.650000
2.285000,275.418936,311.126984,295.571385,0.650000
2.290000,277.073130,311.126984,293.056839,0.650000
2.295000,279.123726,311.126984,290.593394,0.150000
2.300000,280.729694,311.126984,288.008786,0.150000
2.305000,281.467198,311.126984,285.137434,0.150000
2.310000,281.220093,311.126984,285.045391,0.150000
2.315000,280.214505,311.126984,284.292708,0.150000
2.320000,278.582293,311.126984,283.044945,0.150000
2.325000,276.302149,311.126984,281.748361,0.150000
2.330000,274.127417,311.126984,280.828866,0.150000
2.335000,273.593123,311.126984,280.557094,0.150000
2.340000,274.805716,311.126984,281.130859,0.150000
2.345000,276.983635,311.126984,282.356406,0.150000
2.350000,279.677236,311.126984,283.647957,0.150000
2.355000,281.336519,311.126984,284.643857,0.150000
2.360000,281.190478,311.126984,285.360436,0.150000
2.365000,280.663952,311.126984,285.736222,0.150000
2.370000,281.198808,311.126984,285.561062,0.150000
2.375000,281.887741,311.126984,284.756956,0.150000
2.380000,280.306163,311.126984,283.073341,0.150000
2.385000,276.460447,311.126984,280.422121,0.150000
2.390000,270.760332,311.126984,277.790984,0.150000
2.395000,265.603394,311.126984,276.434579,0.150000
2.400000,266.410468,311.126984,276.628575,0.150000
2.405000,272.327308,311.126984,278.282728,0.150000
2.410000,277.601603,311.126984,281.388192,0.150000
2.415000,280.490643,311.126984,284.629734,0.150000
2.420000,283.870827,311.126984,286.482377,0.150000
2.425000,285.478365,311.126984,229.956295,0.150000
2.430000,283.225203,311.126984,172.939076,0.150000
2.435000,0.000000,0.000000,0.000000,0.000000
2.440000,0.000000,0.000000,0.000000,0.000000
2.445000,0.000000,0.000000,0.000000,0.000000
2.450000,0.000000,0.000000,0.000000,0.000000
2.455000,0.000000,0.000000,0.000000,0.000000
2.460000,385.697118,311.126984,232.164939,0.150000
2.465000,400.489965,311.126984,302.323891,0.150000
2.470000,414.774746,311.126984,372.815306,0.150000
2.475000,424.463488,311.126984,368.714036,0.650000
2.480000,429.212947,311.126984,362.692681,0.650000
2.485000,433.636312,311.126984,354.709234,0.650000
2.490000,442.132010,311.126984,355.749074,0.650000
2.495000,448.793741,311.126984,354.148762,0.650000
2.500000,439.318338,311.126984,348.721490,0.650000
2.505000,406.351343,311.126984,339.450847,0.650000
2.510000,356.103862,311.126984,327.856355,0.650000
2.515000,309.694248,311.126984,316.174113,0.650000
2.520000,283.158140,311.126984,306.504834,0.650000
2.525000,272.429166,311.126984,300.232361,0.650000
2.530000,268.218786,311.126984,297.134240,0.650000
2.535000,266.497105,311.126984,295.808778,0.650000
2.540000,265.435380,311.126984,295.196146,0.650000
2.545000,264.222971,311.126984,294.851109,0.650000
2.550000,263.677282,311.126984,294.530835,0.650000
2.555000,263.289681,311.126984,294.184889,0.650000
2.560000,261.921770,311.126984,293.889665,0.650000
2.565000,260.493291,311.126984,288.495164,0.650000
2.570000,260.005490,311.126984,283.046923,0.650000
2.575000,259.856508,311.126984,277.568699,0.150000
2.580000,259.380798,311.126984,272.077126,0.150000
2.585000,258.641166,311.126984,266.543541,0.150000
2.590000,257.974443,311.126984,266.081716,0.150000
2.595000,257.526462,311.126984,265.586879,0.150000
2.600000,257.139889,311.126984,265.052360,0.150000
2.605000,256.469993,311.126984,264.455046,0.150000
2.610000,255.496935,311.126984,263.749658,0.150000
2.615000,254.460828,311.126984,262.943022,0.150000
2.620000,253.377121,311.126984,262.121982,0.150000
2.625000,252.394975,311.126984,261.389324,0.150000
2.630000,251.640344,311.126984,260.785067,0.150000
2.635000,251.187180,311.126984,260.327349,0.150000
2.640000,250.906374,311.126984,260.018364,0.150000
2.645000,250.684662,311.126984,259.813765,0.150000
2.650000,250.577417,311.126984,259.656088,0.150000
2.655000,250.436823,311.126984,259.540686,0.150000
2.660000,250.259665,311.126984,259.461917,0.150000
2.665000,250.227544,311.126984,259.386891,0.150000
2.670000,250.221311,311.126984,259.302460,0.150000
2.675000,250.136092,311.126984,259.163488,0.150000
2.680000,249.940169,311.126984,258.844633,0.150000
2.685000,249.442182,311.126984,258.273365,0.150000
2.690000,248.351927,311.126984,257.477107,0.150000
2.695000,246.860908,311.126984,257.064230,0.150000
2.700000,245.452223,311.126984,256.578027,0.150000
2.705000,244.246675,329.627557,256.199988,0.150000
2.710000,243.317354,329.627557,256.085225,0.150000
2.715000,242.863361,329.627557,256.235034,0.150000
2.720000,242.921027,329.627557,255.998523,0.150000
2.725000,243.068646,329.627557,255.785453,0.150000
2.730000,242.855433,329.627557,255.440211,0.150000
2.735000,242.064000,329.627557,254.872526,0.150000
2.740000,240.832524,329.627557,254.065950,0.150000
2.745000,239.581705,329.627557,262.328410,0.150000
2.750000,238.324083,329.627557,270.619877,0.150000
2.755000,236.930401,329.627557,279.020718,0.650000
2.760000,235.422725,329.627557,287.553772,0.650000
2.765000,233.994494,329.627557,296.249750,0.650000
2.770000,232.845549,329.627557,295.889478,0.650000
2.775000,232.118798,329.627557,295.616706,0.650000
2.780000,231.783661,329.627557,295.422645,0.650000
