time,source_f0,midi_f0,delta_semitone,delta_clamped,refined_f0
35.570000,443.373501,440.000000,0.132228,0.132228,443.227793
35.575000,444.078788,440.000000,0.159746,0.159746,443.983541
35.580000,444.644809,440.000000,0.181798,0.181798,444.683559
35.585000,445.291335,440.000000,0.206952,0.206952,445.316355
35.590000,446.029363,440.000000,0.235622,0.235622,445.794745
35.595000,446.537480,440.000000,0.255333,0.255333,446.100083
35.600000,446.470737,440.000000,0.252745,0.252745,446.208281
35.605000,446.171499,440.000000,0.241138,0.241138,446.087463
35.610000,445.832324,440.000000,0.227972,0.227972,445.833840
35.615000,445.425276,440.000000,0.212159,0.212159,445.635017
35.620000,445.269363,440.000000,0.206098,0.206098,445.604327
35.625000,445.476623,440.000000,0.214154,0.214154,445.789673
35.630000,446.018051,440.000000,0.235183,0.235183,446.103090
35.635000,446.759052,440.000000,0.263921,0.263921,446.425080
35.640000,446.992362,440.000000,0.272960,0.272960,446.666720
35.645000,446.879313,440.000000,0.268581,0.268581,446.754080
35.650000,446.684824,440.000000,0.261045,0.261045,446.585385
35.655000,446.454849,440.000000,0.252129,0.252129,446.172827
35.660000,445.915578,440.000000,0.231205,0.231205,445.471052
35.665000,444.929570,440.000000,0.192882,0.192882,444.407594
35.670000,443.370438,440.000000,0.132109,0.132109,442.920489
35.675000,441.367534,440.000000,0.053724,0.053724,441.049868
35.680000,439.019326,440.000000,-0.038629,-0.038629,438.826978
35.685000,436.562473,440.000000,-0.135785,-0.135785,350.152891
35.690000,433.815121,440.000000,-0.245078,-0.245078,261.879384
35.695000,430.759389,0.000000,0.000000,0.000000,0.000000
35.700000,427.601020,0.000000,0.000000,0.000000,0.000000
35.705000,424.933797,415.304698,0.396815,0.396815,253.766411
35.710000,422.806904,415.304698,0.309945,0.309945,337.709924
35.715000,421.091356,415.304698,0.239557,0.239557,421.414762
35.720000,419.717561,415.304698,0.182984,0.182984,419.886358
35.725000,418.524194,415.304698,0.133690,0.133690,418.551656
35.730000,417.291774,415.304698,0.082635,0.082635,417.405859
35.735000,416.133392,415.304698,0.034510,0.034510,416.506785
35.740000,415.362374,415.304698,0.002404,0.002404,415.902836
35.745000,415.222191,415.304698,-0.003440,-0.003440,415.632290
35.750000,415.504451,415.304698,0.008325,0.008325,415.713808
35.755000,415.939041,415.304698,0.026423,0.026423,416.071694
35.760000,416.540985,415.304698,0.051459,0.051459,416.534438
35.765000,417.151802,415.304698,0.076827,0.076827,416.964334
35.770000,417.535913,415.304698,0.092761,0.092761,417.362649
35.775000,417.653928,415.304698,0.097654,0.097654,417.742848
35.780000,417.930619,415.304698,0.109119,0.109119,418.111262
35.785000,418.441976,415.304698,0.130289,0.130289,418.490549
35.790000,418.993872,415.304698,0.153107,0.153107,418.879569
35.795000,419.432350,415.304698,0.171215,0.171215,419.186397
35.800000,419.599028,415.304698,0.178094,0.178094,419.310360
35.805000,419.464758,415.304698,0.172553,0.172553,419.225742
35.810000,419.061790,415.304698,0.155913,0.155913,418.994421
35.815000,418.570782,415.304698,0.135617,0.135617,418.692463
35.820000,418.275749,415.304698,0.123410,0.123410,418.412309
35.825000,418.089234,415.304698,0.115688,0.115688,418.285463
35.830000,418.063992,415.304698,0.114643,0.114643,418.399893
35.835000,418.427556,415.304698,0.129692,0.129692,418.687730
35.840000,419.142934,415.304698,0.159265,0.159265,419.021359
35.845000,419.714934,415.304698,0.182875,0.182875,419.305097
35.850000,419.757377,415.304698,0.184626,0.184626,419.456928
35.855000,419.482686,415.304698,0.173293,0.173293,419.372977
35.860000,419.186710,415.304698,0.161073,0.161073,419.056188
35.865000,418.723181,415.304698,0.141919,0.141919,418.631905
35.870000,418.130985,415.304698,0.117417,0.117417,418.202329
35.875000,417.635962,415.304698,0.096909,0.096909,417.870266
35.880000,417.334810,415.304698,0.084421,0.084421,417.718229
35.885000,417.526392,415.304698,0.092366,0.092366,417.756958
35.890000,417.962995,415.304698,0.110460,0.110460,417.874635
35.895000,418.324633,415.304698,0.125433,0.125433,417.958087
35.900000,418.224344,415.304698,0.121282,0.121282,417.925038
35.905000,417.752074,415.304698,0.101722,0.101722,417.814021
35.910000,417.361147,415.304698,0.085513,0.085513,417.711199
35.915000,417.407907,415.304698,0.087453,0.087453,417.695171
35.920000,417.810522,415.304698,0.104144,0.104144,417.783853
35.925000,418.144207,415.304698,0.117965,0.117965,417.894913
35.930000,418.195481,415.304698,0.120087,0.120087,417.902658
35.935000,417.916445,415.304698,0.108532,0.108532,417.721399
35.940000,417.446636,415.304698,0.089059,0.089059,417.353310
35.945000,416.904226,415.304698,0.066550,0.066550,416.865868
35.950000,416.303762,415.304698,0.041597,0.041597,416.348107
35.955000,415.758270,415.304698,0.018897,0.018897,415.901679
35.960000,415.327639,415.304698,0.000956,0.000956,415.651795
35.965000,415.214498,415.304698,-0.003760,-0.003760,415.654327
35.970000,415.654806,415.304698,0.014588,0.014588,415.840146
35.975000,416.316420,415.304698,0.042123,0.042123,416.099584
35.980000,416.687364,415.304698,0.057542,0.057542,416.284961
35.985000,416.624830,415.304698,0.054944,0.054944,416.356170
35.990000,416.141385,415.304698,0.034843,0.034843,416.428645
35.995000,416.010852,415.304698,0.029412,0.029412,416.711817
36.000000,416.678795,415.304698,0.057186,0.057186,417.362598
36.005000,418.103222,415.304698,0.116268,0.116268,418.551395
36.010000,419.878734,415.304698,0.189630,0.189630,420.234272
36.015000,422.085370,415.304698,0.280376,0.280376,422.177482
36.020000,424.425237,415.304698,0.376083,0.376083,424.196576
36.025000,426.394847,415.304698,0.456238,0.456238,426.301818
36.030000,428.198691,415.304698,0.529322,0.529322,428.338205
36.035000,430.404942,415.304698,0.618293,0.618293,430.084182
36.040000,432.267307,415.304698,0.693042,0.693042,431.403721
36.045000,433.155121,415.304698,0.728563,0.728563,432.130304
36.050000,432.992545,415.304698,0.722064,0.722064,432.086942
36.055000,431.831605,415.304698,0.675584,0.675584,431.436791
36.060000,430.188131,415.304698,0.609570,0.609570,430.245484
36.065000,429.016556,415.304698,0.562358,0.562358,427.267085
36.070000,427.198584,415.304698,0.488840,0.488840,419.844610
36.075000,418.100550,415.304698,0.116157,0.116157,406.309099
36.080000,394.719229,415.304698,-0.880121,-0.880121,392.398068
36.085000,362.510579,415.304698,-2.353765,-2.353765,306.958352
36.090000,333.147570,415.304698,-3.816106,-2.500000,223.338242
36.095000,310.820308,0.000000,0.000000,0.000000,0.000000
36.100000,294.778448,0.000000,0.000000,0.000000,0.000000
36.105000,281.037588,0.000000,0.000000,0.000000,0.000000
36.110000,264.534380,0.000000,0.000000,0.000000,0.000000
36.115000,244.838740,0.000000,0.000000,0.000000,0.000000
36.120000,0.000000,0.000000,0.000000,0.000000,0.000000
36.125000,0.000000,0.000000,0.000000,0.000000,0.000000
36.130000,0.000000,0.000000,0.000000,0.000000,0.000000
36.135000,0.000000,0.000000,0.000000,0.000000,0.000000
36.140000,0.000000,0.000000,0.000000,0.000000,0.000000
36.145000,0.000000,0.000000,0.000000,0.000000,0.000000
36.150000,0.000000,0.000000,0.000000,0.000000,0.000000
36.155000,0.000000,0.000000,0.000000,0.000000,0.000000
36.160000,0.000000,0.000000,0.000000,0.000000,0.000000
36.165000,0.000000,0.000000,0.000000,0.000000,0.000000
36.170000,0.000000,0.000000,0.000000,0.000000,0.000000
36.175000,0.000000,0.000000,0.000000,0.000000,0.000000
36.180000,0.000000,0.000000,0.000000,0.000000,0.000000
36.185000,0.000000,0.000000,0.000000,0.000000,0.000000
36.190000,0.000000,0.000000,0.000000,0.000000,0.000000
36.195000,0.000000,0.000000,0.000000,0.000000,0.000000
36.200000,0.000000,0.000000,0.000000,0.000000,0.000000
36.205000,0.000000,0.000000,0.000000,0.000000,0.000000
36.210000,0.000000,0.000000,0.000000,0.000000,0.000000
36.215000,0.000000,0.000000,0.000000,0.000000,0.000000
36.220000,0.000000,0.000000,0.000000,0.000000,0.000000
36.225000,0.000000,0.000000,0.000000,0.000000,0.000000
36.230000,0.000000,0.000000,0.000000,0.000000,0.000000
36.235000,0.000000,0.000000,0.000000,0.000000,0.000000
36.240000,0.000000,0.000000,0.000000,0.000000,0.000000
36.245000,0.000000,0.000000,0.000000,0.000000,0.000000
36.250000,0.000000,0.000000,0.000000,0.000000,0.000000
36.255000,0.000000,0.000000,0.000000,0.000000,0.000000
36.260000,0.000000,0.000000,0.000000,0.000000,0.000000
36.265000,0.000000,0.000000,0.000000,0.000000,0.000000
36.270000,0.000000,0.000000,0.000000,0.000000,0.000000
36.275000,0.000000,0.000000,0.000000,0.000000,0.000000
36.280000,0.000000,0.000000,0.000000,0.000000,0.000000
36.285000,0.000000,0.000000,0.000000,0.000000,0.000000
36.290000,0.000000,0.000000,0.000000,0.000000,0.000000
36.295000,0.000000,0.000000,0.000000,0.000000,0.000000
36.300000,0.000000,0.000000,0.000000,0.000000,0.000000
36.305000,0.000000,0.000000,0.000000,0.000000,0.000000
36.310000,0.000000,0.000000,0.000000,0.000000,0.000000
36.315000,0.000000,0.000000,0.000000,0.000000,0.000000
36.320000,0.000000,0.000000,0.000000,0.000000,0.000000
36.325000,0.000000,0.000000,0.000000,0.000000,0.000000
36.330000,0.000000,0.000000,0.000000,0.000000,0.000000
36.335000,0.000000,0.000000,0.000000,0.000000,0.000000
36.340000,0.000000,0.000000,0.000000,0.000000,0.000000
36.345000,0.000000,0.000000,0.000000,0.000000,0.000000
36.350000,0.000000,0.000000,0.000000,0.000000,0.000000
36.355000,0.000000,0.000000,0.000000,0.000000,0.000000
36.360000,0.000000,0.000000,0.000000,0.000000,0.000000
36.365000,0.000000,0.000000,0.000000,0.000000,0.000000
36.370000,0.000000,0.000000,0.000000,0.000000,0.000000
36.375000,0.000000,0.000000,0.000000,0.000000,0.000000
36.380000,0.000000,0.000000,0.000000,0.000000,0.000000
36.385000,0.000000,0.000000,0.000000,0.000000,0.000000
36.390000,0.000000,0.000000,0.000000,0.000000,0.000000
36.395000,0.000000,0.000000,0.000000,0.000000,0.000000
36.400000,0.000000,0.000000,0.000000,0.000000,0.000000
36.405000,0.000000,0.000000,0.000000,0.000000,0.000000
36.410000,0.000000,0.000000,0.000000,0.000000,0.000000
36.415000,0.000000,0.000000,0.000000,0.000000,0.000000
36.420000,0.000000,0.000000,0.000000,0.000000,0.000000
36.425000,0.000000,0.000000,0.000000,0.000000,0.000000
36.430000,0.000000,0.000000,0.000000,0.000000,0.000000
36.435000,0.000000,0.000000,0.000000,0.000000,0.000000
36.440000,0.000000,0.000000,0.000000,0.000000,0.000000
36.445000,0.000000,0.000000,0.000000,0.000000,0.000000
36.450000,0.000000,0.000000,0.000000,0.000000,0.000000
36.455000,0.000000,0.000000,0.000000,0.000000,0.000000
36.460000,0.000000,0.000000,0.000000,0.000000,0.000000
36.465000,0.000000,0.000000,0.000000,0.000000,0.000000
36.470000,0.000000,0.000000,0.000000,0.000000,0.000000
36.475000,0.000000,0.000000,0.000000,0.000000,0.000000
36.480000,0.000000,0.000000,0.000000,0.000000,0.000000
36.485000,0.000000,0.000000,0.000000,0.000000,0.000000
36.490000,0.000000,0.000000,0.000000,0.000000,0.000000
36.495000,0.000000,0.000000,0.000000,0.000000,0.000000
36.500000,0.000000,0.000000,0.000000,0.000000,0.000000
36.505000,0.000000,0.000000,0.000000,0.000000,0.000000
36.510000,0.000000,0.000000,0.000000,0.000000,0.000000
36.515000,0.000000,0.000000,0.000000,0.000000,0.000000
36.520000,0.000000,0.000000,0.000000,0.000000,0.000000
36.525000,0.000000,0.000000,0.000000,0.000000,0.000000
36.530000,0.000000,0.000000,0.000000,0.000000,0.000000
36.535000,0.000000,0.000000,0.000000,0.000000,0.000000
36.540000,0.000000,0.000000,0.000000,0.000000,0.000000
36.545000,0.000000,0.000000,0.000000,0.000000,0.000000
36.550000,0.000000,277.182631,0.000000,0.000000,158.855393
36.555000,0.000000,277.182631,0.000000,0.000000,206.837733
36.560000,213.128285,277.182631,-4.549377,-2.500000,255.346940
36.565000,226.235274,277.182631,-3.516156,-2.500000,251.343443
36.570000,242.546038,277.182631,-2.310939,-2.310939,249.516121
36.575000,257.165145,277.182631,-1.297701,-1.297701,256.652285
36.580000,268.046018,277.182631,-0.580274,-0.580274,264.672651
36.585000,275.592521,277.182631,-0.099601,-0.099601,272.433373
36.590000,280.013536,277.182631,0.175917,0.175917,277.037502
36.595000,281.349644,277.182631,0.258327,0.258327,278.947798
36.600000,280.185793,277.182631,0.186563,0.186563,278.739646
36.605000,277.597499,277.182631,0.025893,0.025893,277.082697
36.610000,274.551758,277.182631,-0.165105,-0.165105,274.682525
36.615000,271.728789,277.182631,-0.344033,-0.344033,272.090326
36.620000,269.348787,277.182631,-0.496335,-0.496335,269.624237
36.625000,267.224797,277.182631,-0.633396,-0.633396,267.415173
36.630000,265.267054,277.182631,-0.760696,-0.760696,265.473437
36.635000,263.506436,277.182631,-0.875984,-0.875984,263.800041
36.640000,262.020110,277.182631,-0.973912,-0.973912,262.476319
36.645000,260.981810,277.182631,-1.042651,-1.042651,261.605143
36.650000,260.606186,277.182631,-1.067586,-1.067586,261.250847
36.655000,260.911172,277.182631,-1.047338,-1.047338,261.419560
36.660000,261.734955,277.182631,-0.992763,-0.992763,262.034646
36.665000,262.863678,277.182631,-0.918265,-0.918265,262.942025
36.670000,264.057240,277.182631,-0.839834,-0.839834,263.957249
36.675000,265.143079,277.182631,-0.768789,-0.768789,264.920133
36.680000,265.987292,277.182631,-0.713754,-0.713754,265.726252
36.685000,266.549378,277.182631,-0.677209,-0.677209,266.306786
36.690000,266.894272,277.182631,-0.654822,-0.654822,266.620710
36.695000,266.959910,277.182631,-0.650565,-0.650565,266.674737
36.700000,266.712700,277.182631,-0.666604,-0.666604,266.506622
36.705000,266.257425,277.182631,-0.696181,-0.696181,266.137576
36.710000,265.708805,277.182631,-0.731890,-0.731890,265.616617
36.715000,265.049042,277.182631,-0.774930,-0.774930,265.023844
36.720000,264.355111,277.182631,-0.820316,-0.820316,211.772359
36.725000,263.748839,277.182631,-0.860065,-0.860065,158.630598
36.730000,263.468564,0.000000,0.000000,0.000000,0.000000
36.735000,264.055843,0.000000,0.000000,0.000000,0.000000
36.740000,266.235803,0.000000,0.000000,0.000000,0.000000
36.745000,269.795990,0.000000,0.000000,0.000000,0.000000
36.750000,273.196799,0.000000,0.000000,0.000000,0.000000
36.755000,275.621866,0.000000,0.000000,0.000000,0.000000
36.760000,277.105987,277.182631,-0.004788,-0.004788,166.663268
36.765000,277.868585,277.182631,0.042791,0.042791,222.444251
36.770000,278.341770,277.182631,0.072247,0.072247,278.378479
36.775000,278.904914,277.182631,0.107238,0.107238,279.051927
36.780000,279.671140,277.182631,0.154734,0.154734,279.692970
36.785000,280.473224,277.182631,0.204314,0.204314,280.319656
36.790000,281.073799,277.182631,0.241345,0.241345,280.904929
36.795000,281.475202,277.182631,0.266052,0.266052,281.412459
36.800000,281.831281,277.182631,0.287939,0.287939,281.797549
36.805000,282.208787,277.182631,0.311113,0.311113,282.017790
36.810000,282.398676,277.182631,0.322758,0.322758,282.057360
36.815000,282.175002,277.182631,0.309040,0.309040,281.897055
36.820000,281.673052,277.182631,0.278216,0.278216,281.525580
36.825000,281.029758,277.182631,0.238633,0.238633,281.012475
36.830000,280.351409,277.182631,0.196794,0.196794,280.483509
36.835000,279.833156,277.182631,0.164761,0.164761,280.024742
36.840000,279.530170,277.182631,0.146006,0.146006,279.718289
36.845000,279.379217,277.182631,0.136654,0.136654,279.677564
36.850000,279.497493,277.182631,0.143982,0.143982,280.020427
36.855000,280.147785,277.182631,0.184215,0.184215,280.842421
36.860000,281.547469,277.182631,0.270496,0.270496,282.213869
36.865000,283.640141,277.182631,0.398698,0.398698,284.145577
36.870000,286.236458,277.182631,0.556447,0.556447,286.547925
36.875000,289.156029,277.182631,0.732136,0.732136,289.229303
36.880000,292.159530,277.182631,0.911034,0.911034,292.016654
36.885000,294.954354,277.182631,1.075858,1.075858,294.873982
36.890000,297.576898,277.182631,1.229108,1.229108,297.837449
36.895000,300.523097,277.182631,1.399668,1.399668,239.405543
36.900000,303.973366,277.182631,1.597297,1.597297,180.414672
36.905000,307.502863,0.000000,0.000000,0.000000,0.000000
36.910000,310.539150,0.000000,0.000000,0.000000,0.000000
36.915000,313.035176,0.000000,0.000000,0.000000,0.000000
36.920000,315.288814,311.126984,0.230046,0.230046,189.968346
36.925000,316.979714,311.126984,0.322644,0.322644,253.407170
36.930000,317.573204,311.126984,0.355028,0.355028,316.657201
36.935000,317.194120,311.126984,0.334350,0.334350,316.501351
36.940000,316.250151,311.126984,0.282752,0.282752,315.396157
36.945000,314.509567,311.126984,0.187205,0.187205,313.263734
36.950000,311.453743,311.126984,0.018173,0.018173,310.021616
36.955000,306.911089,311.126984,-0.236193,-0.236193,305.540240
36.960000,300.983529,311.126984,-0.573828,-0.573828,299.905820
36.965000,293.843273,311.126984,-0.989480,-0.989480,294.018444
36.970000,286.337466,311.126984,-1.437445,-1.437445,289.807498
36.975000,282.016864,311.126984,-1.700665,-1.700665,289.444747
36.980000,285.856359,311.126984,-1.466558,-1.466558,294.029280
36.985000,299.169771,311.126984,-0.678469,-0.678469,303.350639
36.990000,316.765940,311.126984,0.310964,0.310964,316.791793
36.995000,332.944260,311.126984,1.173326,1.173326,331.512801
37.000000,349.222634,311.126984,1.999723,1.999723,342.374886
37.005000,360.446704,311.126984,2.547389,2.500000,344.315188
37.010000,353.480194,311.126984,2.209510,2.209510,336.019804
37.015000,326.467454,311.126984,0.833228,0.833228,320.033633
37.020000,291.467338,311.126984,-1.130032,-1.130032,301.999709
37.025000,264.728973,311.126984,-2.795849,-2.500000,285.454076
37.030000,260.927720,311.126984,-3.046240,-2.500000,274.924081
37.035000,270.752027,311.126984,-2.406377,-2.406377,270.488970
37.040000,273.817483,311.126984,-2.211467,-2.211467,270.488970
37.045000,266.911847,311.126984,-2.653682,-2.500000,270.488970
37.050000,257.367259,311.126984,-3.284100,-2.500000,270.196920
37.055000,250.488101,311.126984,-3.753137,-2.500000,269.291780
37.060000,251.295941,311.126984,-3.697394,-2.500000,215.433424
37.065000,259.976962,311.126984,-3.109437,-2.500000,161.575068
37.070000,271.275093,0.000000,0.000000,0.000000,0.000000
37.075000,279.434187,0.000000,0.000000,0.000000,0.000000
37.080000,281.947281,0.000000,0.000000,0.000000,0.000000
37.085000,280.522698,0.000000,0.000000,0.000000,0.000000
37.090000,278.205566,277.182631,0.063773,0.063773,165.974190
37.095000,276.412065,277.182631,-0.048195,-0.048195,220.899679
37.100000,275.253319,277.182631,-0.120923,-0.120923,275.775581
37.105000,274.627442,277.182631,-0.160333,-0.160333,275.004171
37.110000,274.379510,277.182631,-0.175969,-0.175969,274.591910
37.115000,274.348520,277.182631,-0.177925,-0.177925,274.407482
37.120000,274.350760,277.182631,-0.177783,-0.177783,274.356261
37.125000,274.331177,277.182631,-0.179019,-0.179019,274.406077
37.130000,274.371338,277.182631,-0.176485,-0.176485,274.550259
37.135000,274.628591,277.182631,-0.160260,-0.160260,274.779180
37.140000,275.069431,277.182631,-0.132492,-0.132492,275.098720
37.145000,275.495364,277.182631,-0.105706,-0.105706,275.515716
37.150000,275.928876,277.182631,-0.078485,-0.078485,276.005260
37.155000,276.456316,277.182631,-0.045424,-0.045424,276.543395
37.160000,277.076311,277.182631,-0.006642,-0.006642,277.171280
37.165000,277.760109,277.182631,0.036031,0.036031,277.944979
37.170000,278.634789,277.182631,0.090463,0.090463,278.881410
37.175000,279.797372,277.182631,0.162547,0.162547,279.943132
37.180000,281.138468,277.182631,0.245328,0.245328,280.994881
37.185000,282.384923,277.182631,0.321914,0.321914,281.737309
37.190000,283.018854,277.182631,0.360736,0.360736,281.782977
37.195000,282.346931,277.182631,0.319585,0.319585,281.008308
37.200000,280.025708,277.182631,0.176669,0.176669,279.917467
37.205000,277.265125,277.182631,0.005152,0.005152,279.396175
37.210000,276.930720,277.182631,-0.015741,-0.015741,280.217071
37.215000,280.412394,277.182631,0.200559,0.200559,224.211930
37.220000,286.451410,277.182631,0.569443,0.569443,168.758905
37.225000,292.922624,0.000000,0.000000,0.000000,0.000000
37.230000,297.385583,0.000000,0.000000,0.000000,0.000000
37.235000,298.557686,0.000000,0.000000,0.000000,0.000000
37.240000,298.297845,0.000000,0.000000,0.000000,0.000000
37.245000,298.737641,0.000000,0.000000,0.000000,0.000000
37.250000,300.106424,311.126984,-0.624352,-0.624352,181.040237
37.255000,301.843951,311.126984,-0.524408,-0.524408,241.818871
37.260000,303.250809,311.126984,-0.443904,-0.443904,302.551101
37.265000,303.893169,311.126984,-0.407271,-0.407271,302.994706
37.270000,303.661153,311.126984,-0.420494,-0.420494,302.595740
37.275000,302.324449,311.126984,-0.496870,-0.496870,301.236576
37.280000,299.849119,311.126984,-0.639201,-0.639201,299.058114
37.285000,296.454990,311.126984,-0.836285,-0.836285,296.720412
37.290000,293.000861,311.126984,-1.039183,-1.039183,295.380928
37.295000,291.972641,311.126984,-1.100044,-1.100044,295.851677
37.300000,295.627028,311.126984,-0.884704,-0.884704,298.361702
37.305000,302.202865,311.126984,-0.503834,-0.503834,303.041657
37.310000,309.005115,311.126984,-0.118474,-0.118474,310.353704
37.315000,316.400634,311.126984,0.290988,0.290988,321.006710
37.320000,328.532879,311.126984,0.942411,0.942411,332.458417
37.325000,348.892056,311.126984,1.983327,1.983327,342.549674
37.330000,372.352336,311.126984,3.109979,2.500000,351.161827
37.335000,394.738317,311.126984,4.120717,2.500000,357.347531
37.340000,415.186431,311.126984,4.995069,2.500000,359.461400
37.345000,431.976752,311.126984,5.681402,2.500000,359.461400
37.350000,447.391922,311.126984,6.288428,2.500000,359.461400
37.355000,464.655053,311.126984,6.943879,2.500000,359.461400
37.360000,476.051536,311.126984,7.363371,2.500000,359.461400
37.365000,462.793944,311.126984,6.874398,2.500000,353.765638
37.370000,410.668395,311.126984,4.805645,2.500000,281.873358
37.375000,330.982592,311.126984,1.071022,1.071022,209.981078
37.380000,277.546905,0.000000,0.000000,0.000000,0.000000
37.385000,270.449138,0.000000,0.000000,0.000000,0.000000
37.390000,288.234691,0.000000,0.000000,0.000000,0.000000
37.395000,306.944376,0.000000,0.000000,0.000000,0.000000
37.400000,320.663603,0.000000,0.000000,0.000000,0.000000
37.405000,330.806660,0.000000,0.000000,0.000000,0.000000
37.410000,337.469719,0.000000,0.000000,0.000000,0.000000
37.415000,339.663983,329.627557,0.519257,0.519257,202.936692
37.420000,338.457529,329.627557,0.457655,0.457655,270.000844
37.425000,336.561947,329.627557,0.360423,0.360423,336.937039
37.430000,335.320760,329.627557,0.296459,0.296459,335.865856
37.435000,334.680978,329.627557,0.263396,0.263396,334.989977
37.440000,334.308067,329.627557,0.244096,0.244096,334.485289
37.445000,334.078132,329.627557,0.232184,0.232184,334.238976
37.450000,334.038509,329.627557,0.230131,0.230131,334.123995
37.455000,334.089193,329.627557,0.232758,0.232758,334.040806
37.460000,334.106075,329.627557,0.233632,0.233632,333.904491
37.465000,333.892119,329.627557,0.222542,0.222542,333.646204
37.470000,333.396558,329.627557,0.196828,0.196828,333.251820
37.475000,332.747073,329.627557,0.163069,0.163069,332.737165
37.480000,332.117275,329.627557,0.130271,0.130271,332.151310
37.485000,331.532799,329.627557,0.099777,0.099777,331.534518
37.490000,330.962848,329.627557,0.069989,0.069989,330.906904
37.495000,330.312597,329.627557,0.035942,0.035942,330.289143
37.500000,329.609001,329.627557,-0.000975,-0.000975,329.736614
37.505000,329.028469,329.627557,-0.031493,-0.031493,329.289285
37.510000,328.770157,329.627557,-0.045090,-0.045090,328.955786
37.515000,328.726201,329.627557,-0.047405,-0.047405,328.711577
37.520000,328.645103,329.627557,-0.051676,-0.051676,328.501033
37.525000,328.387954,329.627557,-0.065228,-0.065228,328.254550
37.530000,327.975752,329.627557,-0.086972,-0.086972,327.926258
37.535000,327.537740,329.627557,-0.110108,-0.110108,327.516227
37.540000,327.084741,329.627557,-0.134069,-0.134069,327.033340
37.545000,326.594947,329.627557,-0.160013,-0.160013,326.499887
37.550000,325.973517,329.627557,-0.192985,-0.192985,325.913791
37.555000,325.308490,329.627557,-0.228341,-0.228341,325.250735
37.560000,324.607261,329.627557,-0.265699,-0.265699,324.477622
37.565000,323.769461,329.627557,-0.310439,-0.310439,323.566985
37.570000,322.729382,329.627557,-0.366143,-0.366143,322.496752
37.575000,321.420332,329.627557,-0.436508,-0.436508,321.301065
37.580000,319.957324,329.627557,-0.515488,-0.515488,320.082938
37.585000,318.628825,329.627557,-0.587521,-0.587521,318.945962
37.590000,317.678829,329.627557,-0.639215,-0.639215,317.942837
37.595000,317.044500,329.627557,-0.673818,-0.673818,317.087921
37.600000,316.404706,329.627557,-0.708790,-0.708790,316.376970
37.605000,315.682744,329.627557,-0.748337,-0.748337,315.807483
37.610000,315.074069,329.627557,-0.781750,-0.781750,315.411560
37.615000,314.831397,329.627557,-0.795089,-0.795089,315.255894
37.620000,315.064882,329.627557,-0.782255,-0.782255,315.393717
37.625000,315.626378,329.627557,-0.751429,-0.751429,315.821357
37.630000,316.371859,329.627557,-0.710587,-0.710587,316.487350
37.635000,317.212267,329.627557,-0.664660,-0.664660,317.309806
37.640000,318.161366,329.627557,-0.612938,-0.612938,318.200752
37.645000,319.177161,329.627557,-0.557753,-0.557753,319.072479
37.650000,320.081106,329.627557,-0.508792,-0.508792,319.829928
37.655000,320.730496,329.627557,-0.473704,-0.473704,320.343064
37.660000,320.999509,329.627557,-0.459189,-0.459189,320.463481
37.665000,320.727048,329.627557,-0.473890,-0.473890,320.034559
37.670000,319.779246,329.627557,-0.525127,-0.525127,318.855746
37.675000,317.936495,329.627557,-0.625179,-0.625179,316.679795
37.680000,314.836433,329.627557,-0.794812,-0.794812,313.401973
37.685000,310.119751,329.627557,-1.056137,-1.056137,309.363273
37.690000,304.337939,329.627557,-1.381952,-1.381952,305.501052
37.695000,299.585746,329.627557,-1.654415,-1.654415,242.533765
37.700000,298.625390,329.627557,-1.710000,-1.710000,180.509815
37.705000,303.063296,0.000000,0.000000,0.000000,0.000000
37.710000,311.183510,0.000000,0.000000,0.000000,0.000000
37.715000,317.670660,0.000000,0.000000,0.000000,0.000000
37.720000,319.933975,0.000000,0.000000,0.000000,0.000000
37.725000,319.299217,0.000000,0.000000,0.000000,0.000000
37.730000,317.105825,0.000000,0.000000,0.000000,0.000000
37.735000,314.537008,0.000000,0.000000,0.000000,0.000000
37.740000,312.461533,0.000000,0.000000,0.000000,0.000000
37.745000,310.381823,0.000000,0.000000,0.000000,0.000000
37.750000,309.764777,0.000000,0.000000,0.000000,0.000000
37.755000,310.629784,0.000000,0.000000,0.000000,0.000000
37.760000,310.497673,329.627557,-1.035053,-1.035053,185.139272
37.765000,308.644052,329.627557,-1.138714,-1.138714,246.389159
37.770000,306.554632,329.627557,-1.256312,-1.256312,308.155828
37.775000,306.249437,329.627557,-1.273556,-1.273556,308.783594
37.780000,308.833344,329.627557,-1.128100,-1.128100,310.747481
37.785000,313.636505,329.627557,-0.860920,-0.860920,313.745259
37.790000,318.463486,329.627557,-0.596507,-0.596507,317.225809
37.795000,321.543523,329.627557,-0.429874,-0.429874,320.618504
37.800000,323.652186,329.627557,-0.316711,-0.316711,323.494353
37.805000,325.796822,329.627557,-0.202372,-0.202372,325.886194
37.810000,328.015747,329.627557,-0.084861,-0.084861,328.109530
37.815000,330.422691,329.627557,0.041711,0.041711,330.244990
37.820000,332.660206,329.627557,0.158549,0.158549,332.147452
37.825000,334.329486,329.627557,0.245205,0.245205,333.663200
37.830000,335.309128,329.627557,0.295859,0.295859,334.642540
37.835000,335.594491,329.627557,0.310586,0.310586,335.046381
37.840000,335.319390,329.627557,0.296389,0.296389,334.951260
37.845000,334.679411,329.627557,0.263315,0.263315,334.479233
