time,source_f0
20.155000,250.113671
20.160000,250.503691
20.165000,250.920426
20.170000,251.241623
20.175000,251.306415
20.180000,251.023356
20.185000,250.472428
20.190000,249.765755
20.195000,248.967564
20.200000,248.156320
20.205000,247.454855
20.210000,246.882090
20.215000,246.431454
20.220000,246.107676
20.225000,245.896683
20.230000,245.739589
20.235000,245.567320
20.240000,245.364595
20.245000,245.122978
20.250000,244.892278
20.255000,244.755232
20.260000,244.758799
20.265000,244.975371
20.270000,245.426088
20.275000,245.986213
20.280000,246.505337
20.285000,246.877959
20.290000,247.113653
20.295000,247.290240
20.300000,247.415512
20.305000,247.514928
20.310000,247.671402
20.315000,247.929418
20.320000,248.316038
20.325000,248.746504
20.330000,249.096997
20.335000,249.294310
20.340000,249.256731
20.345000,248.995853
20.350000,248.616445
20.355000,248.281677
20.360000,248.207725
20.365000,248.335008
20.370000,248.439335
20.375000,248.465202
20.380000,248.547391
20.385000,248.791727
20.390000,249.234639
20.395000,249.894374
20.400000,250.602029
20.405000,251.110116
20.410000,251.317703
20.415000,251.187348
20.420000,250.643284
20.425000,249.763120
20.430000,248.809790
20.435000,248.085637
20.440000,247.802186
20.445000,247.923391
20.450000,248.300635
20.455000,248.737801
20.460000,249.133014
20.465000,249.459535
20.470000,249.701870
20.475000,249.843687
20.480000,249.795797
20.485000,249.572572
20.490000,249.274477
20.495000,248.994178
20.500000,248.817170
20.505000,248.853128
20.510000,249.097639
20.515000,249.438794
20.520000,249.751620
20.525000,249.931256
20.530000,249.909190
20.535000,249.671046
20.540000,249.265835
20.545000,248.763242
20.550000,248.166724
20.555000,247.478222
20.560000,246.842680
20.565000,246.405948
20.570000,246.208639
20.575000,246.049880
20.580000,245.460423
20.585000,243.857704
20.590000,240.878234
20.595000,236.741146
20.600000,232.288324
20.605000,228.753901
20.610000,227.052014
20.615000,226.737288
20.620000,226.295726
20.625000,224.239959
20.630000,220.632245
20.635000,218.199685
20.640000,220.472430
20.645000,227.225490
20.650000,234.520512
20.655000,240.126459
20.660000,243.622725
20.665000,244.643326
20.670000,244.237360
20.675000,243.154661
20.680000,240.896874
20.685000,237.362682
20.690000,231.016935
20.695000,222.601016
20.700000,216.051287
20.705000,212.954009
20.710000,216.911875
20.715000,230.271483
20.720000,251.281811
20.725000,283.369918
20.730000,332.010864
20.735000,388.579952
20.740000,418.876435
20.745000,408.451120
20.750000,371.527807
20.755000,333.189978
20.760000,313.943468
20.765000,314.495488
20.770000,325.695487
20.775000,338.216663
20.780000,346.983318
20.785000,351.012904
20.790000,351.659237
20.795000,351.014253
20.800000,350.365534
20.805000,349.970579
20.810000,349.648503
20.815000,349.096657
20.820000,348.465350
20.825000,347.849034
20.830000,347.340833
20.835000,346.856624
20.840000,346.360444
20.845000,345.810201
20.850000,345.349134
20.855000,345.059581
20.860000,344.921144
20.865000,344.892359
20.870000,345.110014
20.875000,345.454813
20.880000,345.926069
20.885000,346.743224
20.890000,347.915623
20.895000,349.734540
20.900000,352.027763
20.905000,354.355208
20.910000,356.940144
20.915000,359.724840
20.920000,362.262076
20.925000,364.475617
20.930000,366.688001
20.935000,368.834901
20.940000,370.960837
20.945000,373.139530
20.950000,375.029049
20.955000,376.605173
20.960000,378.135475
20.965000,379.739990
20.970000,381.188520
20.975000,382.206754
20.980000,382.720061
20.985000,382.461841
20.990000,381.841621
20.995000,381.183347
21.000000,380.198802
21.005000,379.033696
21.010000,377.948396
21.015000,377.145075
21.020000,376.551002
21.025000,375.795745
21.030000,374.789509
21.035000,373.972450
21.040000,373.407309
21.045000,372.814968
21.050000,372.205113
21.055000,371.803739
21.060000,371.481510
21.065000,371.164917
21.070000,370.830329
21.075000,370.568738
21.080000,370.435404
21.085000,370.427177
21.090000,370.694959
21.095000,371.048618
21.100000,371.314434
21.105000,371.393430
21.110000,371.430915
21.115000,371.569553
21.120000,371.854165
21.125000,371.996153
21.130000,372.019051
21.135000,372.134672
21.140000,372.512949
21.145000,373.048262
21.150000,373.355291
21.155000,373.419826
21.160000,373.341952
21.165000,373.261506
21.170000,373.354647
21.175000,373.495624
21.180000,373.517891
21.185000,373.565316
21.190000,373.689113
21.195000,374.030511
21.200000,374.658965
21.205000,375.462753
21.210000,376.261768
21.215000,376.945339
21.220000,377.505696
21.225000,377.787799
21.230000,377.705810
21.235000,377.382107
21.240000,377.046151
21.245000,376.633389
21.250000,376.081492
21.255000,375.281998
21.260000,374.177749
21.265000,372.949471
21.270000,371.682200
21.275000,370.442066
21.280000,369.298293
21.285000,368.341134
21.290000,367.497339
21.295000,366.608606
21.300000,365.542128
21.305000,364.646483
21.310000,364.137742
21.315000,363.927617
21.320000,364.046534
21.325000,364.502791
21.330000,365.196278
21.335000,366.025636
21.340000,366.901234
21.345000,367.772456
21.350000,368.641835
21.355000,369.551516
21.360000,370.539909
21.365000,371.647558
21.370000,372.623233
21.375000,373.326384
21.380000,373.983191
21.385000,374.944340
21.390000,375.756099
21.395000,375.986759
21.400000,375.956993
21.405000,376.048698
21.410000,376.207525
21.415000,375.973884
21.420000,375.361063
21.425000,374.595180
21.430000,373.542336
21.435000,372.338604
21.440000,371.183858
21.445000,370.161675
21.450000,368.920532
21.455000,367.496642
21.460000,366.021843
21.465000,364.461745
21.470000,363.236106
21.475000,362.372708
21.480000,361.674732
21.485000,361.005145
21.490000,360.349272
21.495000,359.813802
21.500000,359.129917
21.505000,358.274578
21.510000,357.811258
21.515000,358.013893
21.520000,358.538608
21.525000,359.309110
21.530000,360.256205
21.535000,361.078409
21.540000,362.032185
21.545000,363.448869
21.550000,365.310416
21.555000,367.307928
21.560000,369.465478
21.565000,371.490450
21.570000,373.070487
21.575000,374.508512
21.580000,376.099987
21.585000,377.653004
21.590000,378.809807
21.595000,379.425797
21.600000,379.665694
21.605000,379.703947
21.610000,379.468402
21.615000,378.998887
21.620000,378.243343
21.625000,377.185328
21.630000,375.871608
21.635000,374.368717
21.640000,372.778700
21.645000,371.398998
21.650000,369.966437
21.655000,368.345273
21.660000,366.581828
21.665000,364.534877
21.670000,362.245275
21.675000,360.372773
21.680000,359.409438
21.685000,359.178679
21.690000,359.284021
21.695000,359.669488
21.700000,360.238250
21.705000,360.646989
21.710000,360.939512
21.715000,361.402713
21.720000,362.368664
21.725000,363.733732
21.730000,365.071165
21.735000,366.346711
21.740000,367.793360
21.745000,369.499748
21.750000,371.300860
21.755000,372.893537
21.760000,374.193462
21.765000,375.376760
21.770000,376.497615
21.775000,377.405498
21.780000,377.991674
21.785000,378.190928
21.790000,377.688818
21.795000,376.615045
21.800000,375.343634
21.805000,374.218068
21.810000,373.229918
21.815000,372.107550
21.820000,370.799461
21.825000,369.335934
21.830000,368.143767
21.835000,367.272040
21.840000,366.276364
21.845000,365.153878
21.850000,364.198646
21.855000,363.446613
21.860000,362.848477
21.865000,362.429732
21.870000,362.185983
21.875000,362.186253
21.880000,362.520880
21.885000,362.914107
21.890000,363.187762
21.895000,363.778271
21.900000,364.568993
21.905000,365.269555
21.910000,366.118718
21.915000,367.383254
21.920000,368.901316
21.925000,370.134411
21.930000,371.121386
21.935000,372.117590
21.940000,373.068434
21.945000,373.863181
21.950000,374.393744
21.955000,374.780765
21.960000,375.417606
21.965000,376.187621
21.970000,376.521686
21.975000,376.344461
21.980000,375.978449
21.985000,375.353853
21.990000,374.363474
21.995000,373.315697
22.000000,372.215461
22.005000,371.238036
22.010000,370.237248
22.015000,369.199253
22.020000,368.323612
22.025000,367.996085
22.030000,367.460065
22.035000,366.589945
22.040000,365.785602
22.045000,365.145730
22.050000,364.777333
22.055000,364.480287
22.060000,364.025988
22.065000,363.287441
22.070000,362.933025
22.075000,363.729704
22.080000,365.087720
22.085000,366.564989
22.090000,368.342255
22.095000,369.846188
22.100000,371.140453
22.105000,372.645307
22.110000,374.095466
22.115000,375.796329
22.120000,377.626020
22.125000,379.694980
22.130000,381.801225
22.135000,383.968693
22.140000,384.339090
22.145000,376.713625
22.150000,351.425583
22.155000,305.633419
22.160000,0.000000
22.165000,0.000000
22.170000,0.000000
22.175000,0.000000
22.180000,0.000000
22.185000,0.000000
22.190000,0.000000
22.195000,0.000000
22.200000,0.000000
22.205000,0.000000
22.210000,0.000000
22.215000,0.000000
22.220000,0.000000
22.225000,0.000000
22.230000,0.000000
22.235000,0.000000
22.240000,0.000000
22.245000,0.000000
22.250000,0.000000
22.255000,0.000000
22.260000,0.000000
22.265000,0.000000
22.270000,0.000000
22.275000,0.000000
22.280000,0.000000
22.285000,0.000000
22.290000,0.000000
22.295000,0.000000
22.300000,0.000000
22.305000,0.000000
22.310000,0.000000
22.315000,0.000000
22.320000,0.000000
22.325000,0.000000
22.330000,0.000000
22.335000,0.000000
22.340000,0.000000
22.345000,0.000000
22.350000,0.000000
22.355000,0.000000
22.360000,0.000000
22.365000,0.000000
22.370000,0.000000
22.375000,0.000000
22.380000,0.000000
22.385000,0.000000
22.390000,0.000000
22.395000,0.000000
22.400000,0.000000
22.405000,0.000000
22.410000,0.000000
22.415000,0.000000
22.420000,0.000000
22.425000,0.000000
22.430000,0.000000
22.435000,0.000000
22.440000,0.000000
22.445000,0.000000
22.450000,0.000000
22.455000,0.000000
22.460000,0.000000
22.465000,0.000000
22.470000,0.000000
22.475000,0.000000
22.480000,0.000000
22.485000,0.000000
22.490000,0.000000
22.495000,0.000000
22.500000,0.000000
22.505000,0.000000
22.510000,0.000000
22.515000,0.000000
22.520000,0.000000
22.525000,0.000000
22.530000,0.000000
22.535000,0.000000
22.540000,0.000000
22.545000,0.000000
22.550000,0.000000
22.555000,0.000000
22.560000,0.000000
22.565000,0.000000
22.570000,0.000000
22.575000,0.000000
22.580000,0.000000
22.585000,0.000000
22.590000,0.000000
22.595000,0.000000
22.600000,0.000000
22.605000,0.000000
22.610000,0.000000
22.615000,0.000000
22.620000,0.000000
22.625000,0.000000
22.630000,0.000000
22.635000,0.000000
22.640000,0.000000
22.645000,0.000000
22.650000,0.000000
22.655000,0.000000
22.660000,0.000000
22.665000,0.000000
22.670000,0.000000
22.675000,0.000000
22.680000,0.000000
22.685000,0.000000
22.690000,0.000000
22.695000,0.000000
22.700000,0.000000
22.705000,0.000000
22.710000,0.000000
22.715000,0.000000
22.720000,0.000000
22.725000,0.000000
22.730000,0.000000
22.735000,0.000000
22.740000,0.000000
22.745000,0.000000
22.750000,0.000000
22.755000,0.000000
22.760000,0.000000
22.765000,0.000000
22.770000,0.000000
22.775000,0.000000
22.780000,0.000000
22.785000,0.000000
22.790000,0.000000
22.795000,0.000000
22.800000,0.000000
22.805000,0.000000
22.810000,0.000000
22.815000,0.000000
22.820000,0.000000
22.825000,0.000000
22.830000,0.000000
22.835000,0.000000
22.840000,0.000000
22.845000,0.000000
22.850000,0.000000
22.855000,0.000000
22.860000,0.000000
22.865000,0.000000
22.870000,0.000000
22.875000,0.000000
22.880000,0.000000
22.885000,0.000000
22.890000,0.000000
22.895000,0.000000
22.900000,0.000000
22.905000,0.000000
22.910000,0.000000
22.915000,0.000000
22.920000,0.000000
22.925000,0.000000
22.930000,0.000000
22.935000,0.000000
22.940000,0.000000
22.945000,0.000000
22.950000,0.000000
22.955000,0.000000
22.960000,0.000000
22.965000,0.000000
22.970000,0.000000
22.975000,0.000000
22.980000,0.000000
22.985000,0.000000
22.990000,0.000000
22.995000,0.000000
23.000000,0.000000
23.005000,0.000000
23.010000,0.000000
23.015000,0.000000
23.020000,0.000000
23.025000,0.000000
23.030000,0.000000
23.035000,0.000000
23.040000,0.000000
23.045000,0.000000
23.050000,0.000000
23.055000,0.000000
23.060000,0.000000
23.065000,0.000000
23.070000,0.000000
23.075000,0.000000
23.080000,0.000000
23.085000,0.000000
23.090000,0.000000
23.095000,0.000000
23.100000,0.000000
23.105000,0.000000
23.110000,0.000000
23.115000,0.000000
23.120000,0.000000
23.125000,0.000000
23.130000,0.000000
23.135000,0.000000
23.140000,0.000000
23.145000,0.000000
23.150000,0.000000
23.155000,0.000000
23.160000,0.000000
23.165000,0.000000
23.170000,0.000000
23.175000,0.000000
23.180000,0.000000
23.185000,0.000000
23.190000,0.000000
23.195000,0.000000
23.200000,0.000000
23.205000,0.000000
23.210000,0.000000
23.215000,0.000000
23.220000,0.000000
23.225000,0.000000
23.230000,0.000000
23.235000,0.000000
23.240000,0.000000
23.245000,0.000000
23.250000,0.000000
23.255000,0.000000
23.260000,0.000000
23.265000,0.000000
23.270000,0.000000
23.275000,0.000000
23.280000,0.000000
23.285000,0.000000
23.290000,0.000000
23.295000,0.000000
23.300000,0.000000
23.305000,0.000000
23.310000,0.000000
23.315000,0.000000
23.320000,0.000000
23.325000,0.000000
23.330000,0.000000
23.335000,604.326160
23.340000,669.040325
23.345000,706.364964
23.350000,700.308093
23.355000,668.869855
23.360000,629.315702
23.365000,579.125689
23.370000,516.658924
23.375000,455.271362
23.380000,411.846371
23.385000,394.720536
23.390000,391.308303
23.395000,387.585685
23.400000,388.765334
23.405000,402.407921
23.410000,423.522377
23.415000,441.748053
23.420000,446.928934
23.425000,439.572466
23.430000,425.240380
23.435000,411.532700
23.440000,401.605887
23.445000,394.933416
23.450000,391.441305
23.455000,390.580892
23.460000,391.273783
23.465000,392.506822
23.470000,393.788543
23.475000,395.014894
23.480000,396.176073
23.485000,397.375477
23.490000,398.555641
23.495000,399.498781
23.500000,400.158460
23.505000,400.677304
23.510000,401.320988
23.515000,402.339544
23.520000,403.660964
23.525000,405.133163
23.530000,406.773866
23.535000,408.392593
23.540000,409.975288
23.545000,411.612880
23.550000,413.417423
23.555000,415.231396
23.560000,416.692306
23.565000,417.694110
23.570000,418.509582
23.575000,419.201903
23.580000,419.671884
23.585000,419.768700
23.590000,419.411526
23.595000,418.692095
23.600000,417.662954
23.605000,416.431732
23.610000,415.122217
23.615000,413.845399
23.620000,412.583193
23.625000,411.375170
23.630000,410.271350
23.635000,409.274137
23.640000,408.303027
23.645000,407.358510
23.650000,406.515180
23.655000,405.934159
23.660000,405.704502
23.665000,405.560570
23.670000,404.412259
23.675000,400.612702
23.680000,393.200423
23.685000,384.702551
23.690000,381.306403
23.695000,381.933334
23.700000,381.423265
23.705000,381.583193
23.710000,388.228101
23.715000,402.870138
23.720000,423.758773
23.725000,443.906500
23.730000,450.669551
23.735000,445.672298
23.740000,451.397788
23.745000,476.422095
23.750000,506.587729
23.755000,529.855113
23.760000,539.422837
23.765000,527.918557
23.770000,503.650114
23.775000,482.946073
23.780000,470.261199
23.785000,459.973062
23.790000,448.213482
23.795000,438.030437
23.800000,430.849486
23.805000,425.088109
23.810000,419.687401
23.815000,415.991072
23.820000,414.667309
23.825000,415.150344
23.830000,416.580896
23.835000,418.350450
23.840000,420.000644
23.845000,421.173136
23.850000,421.651294
23.855000,421.504927
23.860000,420.924779
23.865000,420.096806
23.870000,419.220271
23.875000,418.391078
23.880000,417.597966
23.885000,416.811261
23.890000,415.974064
23.895000,415.122973
23.900000,414.419132
23.905000,414.012742
23.910000,413.942121
23.915000,414.105704
23.920000,414.439405
23.925000,414.971384
23.930000,415.660817
23.935000,416.426223
23.940000,417.179814
23.945000,417.839761
23.950000,418.298622
23.955000,418.488588
23.960000,418.374795
23.965000,418.055543
23.970000,417.659908
23.975000,417.339915
23.980000,417.176807
23.985000,417.171274
23.990000,417.323906
23.995000,417.491766
24.000000,417.547224
24.005000,417.476064
24.010000,417.302320
24.015000,417.103557
24.020000,416.898822
24.025000,416.670513
24.030000,416.423339
24.035000,416.160069
24.040000,415.902213
24.045000,415.660456
24.050000,415.409714
24.055000,415.067881
24.060000,414.533364
24.065000,413.812414
24.070000,412.992017
24.075000,412.216935
24.080000,411.643360
24.085000,411.313065
24.090000,411.095747
24.095000,410.810634
24.100000,410.282200
24.105000,409.347367
24.110000,407.955286
24.115000,406.102679
24.120000,403.718589
24.125000,400.829600
24.130000,397.509305
24.135000,393.923653
24.140000,390.127525
24.145000,385.966288
24.150000,381.350358
24.155000,376.641015
24.160000,372.279504
24.165000,368.429591
24.170000,365.357894
24.175000,363.057065
24.180000,361.524732
24.185000,360.853479
24.190000,360.975174
24.195000,361.715426
24.200000,362.855159
24.205000,364.110339
24.210000,365.271239
24.215000,366.344693
24.220000,367.392658
24.225000,368.389888
24.230000,369.265849
24.235000,369.963311
24.240000,370.491545
24.245000,370.980722
24.250000,371.445703
24.255000,371.892667
24.260000,372.247351
24.265000,372.476425
24.270000,372.615235
24.275000,372.672889
24.280000,372.628402
24.285000,372.399370
24.290000,372.085273
24.295000,371.904903
24.300000,371.987306
24.305000,372.269677
24.310000,372.601993
24.315000,373.027702
24.320000,373.669910
24.325000,374.488295
24.330000,375.306876
24.335000,375.996426
24.340000,376.495011
24.345000,376.784390
24.350000,376.937426
24.355000,376.933820
24.360000,376.622666
24.365000,376.021792
24.370000,375.253030
24.375000,374.496972
24.380000,373.861051
24.385000,373.359475
24.390000,372.979162
24.395000,372.585328
24.400000,371.889891
24.405000,370.926699
24.410000,369.918823
24.415000,368.713696
24.420000,366.896103
24.425000,364.120907
24.430000,360.151956
24.435000,354.802382
24.440000,348.650979
24.445000,343.590332
24.450000,341.822877
24.455000,345.173651
24.460000,352.898274
24.465000,362.973033
24.470000,375.032804
24.475000,382.122102
24.480000,381.358240
24.485000,378.439404
24.490000,378.010787
24.495000,378.892434
24.500000,377.654137
24.505000,375.042987
24.510000,373.160183
24.515000,372.525235
24.520000,372.814100
24.525000,373.536579
24.530000,374.295352
24.535000,374.852869
24.540000,375.052441
24.545000,374.863799
24.550000,374.463877
24.555000,374.113258
24.560000,373.969915
24.565000,373.945614
24.570000,373.943931
24.575000,373.925691
24.580000,373.771771
24.585000,373.459784
24.590000,373.087348
24.595000,372.713504
24.600000,372.342734
24.605000,371.989568
24.610000,371.750719
24.615000,371.665636
24.620000,371.713554
24.625000,371.928839
24.630000,372.314117
24.635000,372.827068
24.640000,373.364237
24.645000,373.838247
24.650000,374.273973
24.655000,374.602818
24.660000,374.756780
24.665000,374.777595
24.670000,374.714176
24.675000,374.589665
24.680000,374.417101
24.685000,374.253538
24.690000,374.273806
24.695000,374.641726
24.700000,375.205651
24.705000,375.317878
24.710000,373.814699
24.715000,369.480483
24.720000,363.458622
24.725000,362.635435
24.730000,378.428954
24.735000,419.194229
24.740000,471.045557
24.745000,501.675442
24.750000,510.551789
24.755000,508.786900
24.760000,500.058403
24.765000,483.297622
24.770000,463.166421
24.775000,448.550648
24.780000,433.538546
24.785000,411.776783
24.790000,387.473195
24.795000,364.190978
24.800000,343.648434
24.805000,329.646928
24.810000,324.521035
24.815000,324.521299
24.820000,325.433164
24.825000,325.635312
24.830000,325.438313
24.835000,325.168838
24.840000,325.156270
24.845000,325.554655
24.850000,326.290572
24.855000,327.073580
24.860000,327.499800
24.865000,327.428088
24.870000,327.446154
24.875000,328.171665
24.880000,329.740369
24.885000,331.882796
24.890000,333.983492
24.895000,335.272112
24.900000,334.644740
24.905000,330.906611
24.910000,323.297047
24.915000,313.299128
24.920000,306.512502
24.925000,305.281306
24.930000,306.109303
24.935000,309.533527
24.940000,315.484209
24.945000,320.519279
24.950000,322.897799
24.955000,323.806186
24.960000,324.707253
24.965000,325.098607
24.970000,326.016254
24.975000,325.031321
24.980000,320.042991
24.985000,311.079957
24.990000,302.313326
24.995000,0.000000
25.000000,0.000000
25.005000,0.000000
25.010000,0.000000
25.015000,0.000000
25.020000,0.000000
25.025000,0.000000
25.030000,0.000000
25.035000,0.000000
25.040000,0.000000
25.045000,0.000000
25.050000,525.550299
25.055000,474.450180
25.060000,413.738363
25.065000,351.953613
25.070000,292.968068
25.075000,249.697566
25.080000,230.958733
25.085000,234.918466
25.090000,246.967927
25.095000,254.630296
25.100000,254.176287
25.105000,247.994222
25.110000,241.968442
25.115000,243.467646
25.120000,258.641046
25.125000,285.344025
25.130000,311.124205
25.135000,327.810950
25.140000,335.450559
25.145000,336.451143
25.150000,334.991092
25.155000,334.146532
25.160000,334.217766
25.165000,334.496215
25.170000,334.531136
25.175000,334.251306
25.180000,333.814182
25.185000,333.365759
25.190000,332.897969
25.195000,332.399632
25.200000,331.920012
25.205000,331.460255
25.210000,331.036962
25.215000,330.623880
25.220000,330.153254
25.225000,329.679469
25.230000,329.373449
25.235000,329.287446
25.240000,329.366793
25.245000,329.507312
25.250000,329.676287
25.255000,329.815224
25.260000,329.858767
25.265000,329.839092
25.270000,329.825826
25.275000,329.981849
25.280000,330.245550
25.285000,330.308285
25.290000,330.111321
25.295000,329.857044
25.300000,329.655379
25.305000,329.467297
25.310000,329.391008
25.315000,329.405181
25.320000,329.461099
25.325000,329.545387
25.330000,329.561603
25.335000,329.597839
25.340000,329.777476
25.345000,330.194194
25.350000,330.772617
25.355000,331.412011
25.360000,331.979613
25.365000,332.449802
25.370000,332.784288
25.375000,333.007720
25.380000,333.184400
25.385000,333.442383
25.390000,333.787394
25.395000,333.836066
25.400000,333.464774
25.405000,332.821588
25.410000,331.887088
25.415000,330.629683
25.420000,329.107647
25.425000,327.495021
25.430000,325.702715
25.435000,323.478369
25.440000,320.528463
25.445000,316.577269
25.450000,311.692749
25.455000,306.164823
25.460000,300.534730
25.465000,295.542141
25.470000,292.464251
25.475000,293.010871
25.480000,298.142848
25.485000,307.547311
25.490000,317.771673
25.495000,322.993681
25.500000,322.709030
25.505000,319.375312
25.510000,316.240787
25.515000,314.504563
25.520000,313.915593
25.525000,314.007443
25.530000,314.323703
25.535000,314.489787
25.540000,314.401829
25.545000,314.312543
25.550000,314.500174
25.555000,314.991124
25.560000,315.685997
25.565000,316.201423
25.570000,316.202672
25.575000,315.783367
25.580000,315.186041
25.585000,314.553181
25.590000,313.996999
25.595000,313.559085
25.600000,313.254794
25.605000,313.086735
25.610000,312.879929
25.615000,312.626267
25.620000,312.470819
25.625000,312.453514
25.630000,312.603250
25.635000,312.912964
25.640000,313.350274
25.645000,313.833828
25.650000,314.273648
25.655000,314.599530
25.660000,314.759116
25.665000,314.852193
25.670000,314.895193
25.675000,314.720379
25.680000,314.309331
25.685000,313.855993
25.690000,313.460096
25.695000,313.078399
25.700000,312.782516
25.705000,312.600646
25.710000,312.521499
25.715000,312.535408
25.720000,312.648497
25.725000,312.819396
25.730000,312.992713
25.735000,313.157977
25.740000,313.274425
25.745000,313.292765
25.750000,313.162764
25.755000,312.880253
25.760000,312.474907
25.765000,311.940786
25.770000,311.282988
25.775000,310.684556
25.780000,310.207681
25.785000,309.721310
25.790000,308.843384
25.795000,307.093498
25.800000,304.098847
25.805000,300.182040
25.810000,296.873606
25.815000,296.312737
25.820000,299.878428
25.825000,306.318067
25.830000,312.157748
25.835000,315.226849
25.840000,316.064211
25.845000,315.696045
25.850000,315.010609
25.855000,314.470158
25.860000,314.226476
25.865000,314.273963
25.870000,314.438015
25.875000,314.605240
25.880000,314.749747
25.885000,314.794092
25.890000,314.732515
25.895000,314.685447
25.900000,314.620047
25.905000,314.547263
25.910000,314.604773
25.915000,314.722645
25.920000,314.719080
25.925000,314.524473
25.930000,314.151839
25.935000,313.613550
25.940000,312.832961
25.945000,311.536843
25.950000,309.244841
25.955000,305.846287
25.960000,302.331455
25.965000,300.685307
25.970000,302.254372
25.975000,306.385595
25.980000,311.288716
25.985000,314.838567
25.990000,316.028234
25.995000,315.960457
26.000000,316.780054
26.005000,318.852938
26.010000,321.913645
26.015000,327.921456
26.020000,335.314040
26.025000,339.742786
26.030000,338.714876
26.035000,331.500248
26.040000,320.818903
26.045000,312.953858
26.050000,313.335925
26.055000,322.272834
26.060000,0.000000
26.065000,0.000000
26.070000,0.000000
26.075000,0.000000
26.080000,0.000000
26.085000,0.000000
26.090000,0.000000
26.095000,0.000000
26.100000,0.000000
26.105000,0.000000
26.110000,0.000000
26.115000,0.000000
26.120000,0.000000
26.125000,0.000000
26.130000,0.000000
26.135000,0.000000
26.140000,0.000000
26.145000,0.000000
26.150000,0.000000
26.155000,0.000000
26.160000,0.000000
26.165000,0.000000
26.170000,0.000000
26.175000,0.000000
26.180000,310.840850
26.185000,309.198126
26.190000,307.998146
26.195000,306.538356
26.200000,305.447829
26.205000,305.487492
26.210000,306.126192
26.215000,306.956758
26.220000,307.695016
26.225000,308.257359
26.230000,308.595642
26.235000,308.708398
26.240000,308.620902
26.245000,308.418509
26.250000,308.298592
26.255000,308.239310
26.260000,308.088047
26.265000,307.832071
26.270000,307.591869
26.275000,307.599021
26.280000,307.913811
26.285000,308.331487
26.290000,308.791706
26.295000,309.472899
26.300000,310.611263
26.305000,311.961357
26.310000,313.411019
26.315000,315.406667
26.320000,317.819254
26.325000,320.164875
26.330000,322.059287
26.335000,323.544380
26.340000,325.099550
26.345000,326.750473
26.350000,328.489471
26.355000,330.205581
26.360000,331.900993
26.365000,333.423736
26.370000,334.791415
26.375000,336.031255
26.380000,337.006476
26.385000,337.694158
26.390000,338.046630
26.395000,338.066225
26.400000,337.813468
26.405000,337.388695
26.410000,336.963012
26.415000,336.431157
26.420000,335.814796
26.425000,335.185651
26.430000,334.644316
26.435000,334.298519
26.440000,334.126349
26.445000,333.968036
26.450000,333.782270
26.455000,333.560807
26.460000,333.169021
26.465000,332.797688
26.470000,332.518912
26.475000,332.335538
26.480000,332.009112
26.485000,331.422978
26.490000,330.691836
26.495000,329.890667
26.500000,329.077676
26.505000,328.389100
26.510000,327.937084
26.515000,327.681373
26.520000,327.561243
26.525000,327.528375
26.530000,327.548807
26.535000,327.490020
26.540000,327.351697
26.545000,327.257578
26.550000,327.294536
26.555000,327.363461
26.560000,327.282503
26.565000,327.035309
26.570000,326.723388
26.575000,326.540492
26.580000,326.493136
26.585000,326.660469
26.590000,326.852575
26.595000,326.880434
26.600000,326.798880
26.605000,326.637965
26.610000,326.474909
26.615000,326.338802
26.620000,326.220234
26.625000,326.101993
26.630000,326.035686
26.635000,326.010351
26.640000,326.021772
26.645000,326.047331
26.650000,326.131204
26.655000,326.236359
26.660000,326.331501
26.665000,326.536960
26.670000,326.722187
26.675000,326.771481
26.680000,326.797487
26.685000,326.790021
26.690000,326.741374
26.695000,326.734742
26.700000,326.840937
26.705000,327.114865
26.710000,327.443460
26.715000,327.528576
26.720000,327.420980
26.725000,327.244722
26.730000,327.118286
26.735000,327.110182
26.740000,327.139540
26.745000,327.152550
26.750000,327.114088
26.755000,326.972035
26.760000,326.900008
26.765000,327.015784
26.770000,327.161075
26.775000,327.327645
26.780000,327.501960
26.785000,327.667223
26.790000,327.883620
26.795000,328.092084
26.800000,328.253976
26.805000,328.412889
26.810000,328.598084
26.815000,328.757718
26.820000,328.802675
26.825000,328.735913
26.830000,328.565856
26.835000,328.449392
26.840000,328.280339
26.845000,327.922811
26.850000,327.444811
26.855000,327.064143
26.860000,326.863798
26.865000,326.698470
26.870000,326.592651
26.875000,326.535686
26.880000,326.541455
26.885000,326.697289
26.890000,327.010678
26.895000,327.354079
26.900000,327.671715
26.905000,328.009996
26.910000,328.247410
26.915000,328.289217
26.920000,328.121562
26.925000,327.923853
26.930000,327.748716
26.935000,327.520683
26.940000,327.319676
26.945000,327.149257
26.950000,327.145236
26.955000,327.254010
26.960000,327.453950
26.965000,327.861358
26.970000,328.579993
26.975000,329.524232
26.980000,330.576310
26.985000,331.571171
26.990000,332.529073
26.995000,333.506240
27.000000,334.538833
27.005000,335.439950
27.010000,335.737492
27.015000,334.811580
27.020000,332.226201
27.025000,327.766490
27.030000,321.594555
27.035000,314.330186
27.040000,306.838419
27.045000,299.811704
27.050000,293.625930
27.055000,287.634302
27.060000,281.182356
27.065000,276.070888
27.070000,274.971980
27.075000,278.166324
27.080000,280.657479
27.085000,274.967549
27.090000,259.162162
27.095000,240.365740
27.100000,227.934222
27.105000,227.215278
27.110000,229.463264
27.115000,227.053921
27.120000,226.830754
27.125000,236.617014
27.130000,252.640131
27.135000,268.171021
27.140000,279.910687
27.145000,288.468183
